sentence,label,source
We found an SVR to reduce overall mortality and risk of death from liver-related and non-liver-related causes.,1,Pubmed data.csv
"The name Sendong was also retired from the list after it caused over 300 deaths , when it made landfall on the Philippines during December 2011 .",1,altlex
"While European colonial powers attempted to retain some or all of their colonial empires , their losses of prestige and resources during the war rendered this unsuccessful , leading to decolonisation .",1,altlex
The electron beam is generated by an explosive emission cathode .,1,semeval
But since the payoff for mutual defection is smaller than the payoff for mutual cooperation (fwo) the dilemma arises on what to choose if having in mind also the welfare of the society and not just personal interests.,1,Ssc
"In a literature review of 875 cases of Merkel cell carcinoma , the tumor was the cause of death in 34% of these patients .",1,semeval
"""The present meta-analysis suggests that insulin therapy may increase the risk of CRC.""",1,Pubmed data.csv
Genetic test identifies eye cancer tumors likely to spread,1,Press_Release
"A behaviourally-informed, very brief, physician-delivered opportunistic intervention is acceptable to patients and an effective way to reduce population mean weight.",1,Haber
"The prognostic significance of minor isolated Q waves varies across races/ethnicities; they carry a high risk for future cardiovascular events in apparently healthy Hispanics, but not in whites or blacks.",1,Haber
The  findings suggest that sucrose-sweetened soft beverages may affect the CHD risk in  offspring,1,Haber
"The cancer centers population is older and more adherent to guidelines, whereas the mobile mammography population exhibited greater racial and marital diversity, higher recall rate, and lack of adherence to follow-up recommendations.",1,Pubmed data.csv
This paper presents the results of a survey of the building damage caused by the ash fall from the cataclysmic eruption of Mount Pinatubo .,1,semeval
"Contrary to British fears of a revolt in India , the outbreak of the war saw an unprecedented outpouring of loyalty and goodwill towards Britain .",1,altlex
They are that an institution may be too interconnected to fail or too big to fail.,1,because
"American adults of a normal weight with new-onset diabetes die at a higher rate than overweight/obese adults with the same disease, according to a new Northwestern Medicine study.",1,Press_Release
"""We don't believe that having a baby in your teens is the cause of underdeveloped speaking skills,"" said Dr. Julia Morinis, the lead author and researcher in the Centre for Research on Inner City Health of St. Michael's Hospital.",1,Press_Release
Patients with severe non inflammatory respiratory disease face anemia risk,1,Press_Release
"MAR-conceived children face an elevated risk of adverse birth outcomes.
However, our results indicate that this increased risk is largely attributable to factors other
than the MAR treatment itself.",1,Haber
Here's how it works: Publications that refuse to acknowledge (even if to refute the importance of) highly significant but inconvenient facts in their news or opinion coverage of controversial events will score one point for the initial offense.,1,because
"A powerful 6 . 1 magnitude earthquake hit Indonesia's northwestern Aceh province , on the island of Sumatra . Dozens have been reported injured .",1,esl2
Simple test in the ambulance saves lives after heart attack  new study finds,1,Press_Release
"Through meta-analysis, we were able to gain insight into previously  reported associations between +331G/A polymorphism and breast cancer risk.",1,Pubmed data.csv
Individuals with BED had increased utilization of psychiatric and nonpsychiatric medications compared with matched controls.,1,Pubmed data.csv
Relationships between TE doses and serum TE concentrations vary for each TE and underlying clinical conditions.,1,Pubmed data.csv
Inverse associations of eicosapentaenoic acid and docohexaenoic acid with incident CVD were observed only in women.,1,Pubmed data.csv
During the great fire of the aftershock in Tokyo in 1923 many Ginkgo trees survived while other trees died .,1,semeval
"Aspirin taken within five days of cardiac surgery is associated with a significant decrease in the risk of major postoperative complications, including renal failure, a lengthy intensive care unit stay and even early death (30-day mortality), according to a study by researchers at Thomas Jefferson University and UC Davis Medical Center set to appear in the journal Annals of Surgery.",1,Press_Release
"Therefore, institutional incentives are more powerful than peer incentives in promoting cooperation because the incentive institutions work although not all defectors are punished.",1,Ssc
"Replications with people from other age groups or nations would help to establish the generalizability of these findings, which is important to do because researchers have suggested that apologies and offers of compensation are species-typical ways of promoting forgiveness (e.g., fcfullough, 2008;fcfullough, Kurzban, et al., 2010).",1,Ssc
Our trial suggested that the effects of cooking classes focussing on salt reduction for housewives could be transferred to family members (UMIN-CTR: 000018870).,1,Pubmed data.csv
"It is relatively common for doctors to diagnose someone with multiple sclerosis when the patient doesn't have the disease -- a misdiagnosis that not only causes patients potential harm but costs the U.S. health care system untold millions of dollars a year, according to a study published online today in the journal Neurology.",1,Press_Release
"Although characterized by being a multifactorial condition only the use of vasoactive drugs, length of hospital stay and the absence of anemia were associated with the appearance of refs.",1,Pubmed data.csv
A rare and incurable congenital disease which causes blindness has been successfully treated for the first time using gene therapy .,1,semeval
Parents also experience anxiety from fear of the suffering of their child and worry about an uncertain outcome .,1,semeval
Results suggest that occupational PM2.5 exposure increases the risk of incident ischemic heart disease in workers in both aluminum smelting and fabrication facilities.,1,Haber
Smoke is one of the leading causes of kidney failures .,1,semeval
"Americans who have multiple sclerosis (MS) have lower vitamin D levels than African-Americans who don't have the disease, according to a study published in the May 24, 2011, print issue of Neurology&reg;, the medical journal of the American Academy of Neurology.",1,Press_Release
Sleep apnoea linked with increased risk of cancer death,1,Press_Release
"A new study published in the journal Pediatric Dermatology reveals that routine, long-term use of topical corticosteroids (TCS) for treating children with eczema does not cause any significant, negative side effects.",1,Press_Release
"Hypertension and a persistent acute phase response in patients with renal disease could contribute to CVD risk by effects upon fibrinogen and lipids, but requires confirmation by prospective evaluation.",1,Pubmed data.csv
Treatment with insulin lispro resulted in weight gain and an increased risk of hypoglycemia.,1,Pubmed data.csv
"Late on that day , the system started showing extratropical characteristics as the convection near the eye dissipated rapidly .",1,altlex
"Although the intention behind this sanctioning system is to make garbage reduction relatively more attractive, the sanctioning system also may unintentionally cause dumping to become more attractive.",1,Ssc
"Notably, recent events have led the Basel Committee on Banking Supervision to consider higher capital charges for such items as certain complex structured credit products, assets and banks trading books, and liquidity guarantees provided to off-balance sheet vehicles.",1,because
A new study from Lund University in Sweden shows that the average life expectancy of men and women with schizophrenia is 15 years and 12 years shorter respectively than for those who do not suffer from the disease.,1,Press_Release
A large scientific study has discovered new genes causing severe seizure disorders that begin in babies and early childhood.,1,Press_Release
Our data suggest that EVD-related stigma was much lower more than a year after active Ebola transmission ended in Liberia.,1,Pubmed data.csv
"Upon taking power , James immediately made peace with Spain , and for the first half of the 17th century , England remained largely inactive in European politics .",1,altlex
"There was an association between physical activity (per SD increase) and grey matter volume after adjustment for a range of covariates, although this association was only detected in older adults(>60 years old).",1,Haber
"Jamal Williams , the defensive tackle for the San Diego Chargers was arrested on suspicion of drunk driving early morning on Sunday , February 1 , 2009 .",1,esl2
"The charge is the source of an electric field , which carries energy-the electrostatic self-energy .",1,semeval
"In this multicenter, prospective analysis, the authors found no significant acellular dermal matrix effects on complications, time to exchange, or patient-reported outcome in immediate expander/implant breast reconstruction.",1,Pubmed data.csv
"Comeaux was serving a sentence of life in prison for a 1998 aggravated sexual assault conviction in Brazos County , northwest of Houston .",1,esl2
"Imaging of the coronary arteries with computed tomography (CT) angiography provides an accurate assessment of arterial plaque and could have a dramatic impact on the management of diabetic patients who face a high risk of heart attacks and other cardiovascular events, according to a new multicenter study published online in the journal Radiology.",1,Press_Release
We estimated that  these men would have experienced clinically meaningful reductions in mortality had  they followed current physical activity recommendations until the development of  conditions limiting physical ability.,1,Haber
"The same research shows, moreover, that rates of these injuries -- whose symptoms range from temporary numbness to full-blown paralysis -- are rising fastest among older people, suggesting that efforts to prevent falls in the elderly could significantly curb the number of spinal injuries.",1,Press_Release
They are intentionally sewn larger than the pillow to accommodate for shrinkage from washing .,1,semeval
"The admission BSS, a simple inexpensive bedside nursing assessment potentially reflecting frailty and overall illness acuity, was independently associated with hospital and post-discharge mortality",1,Haber
"In this repeated cross-sectional study of 1302 older adults with diabetes (aged ≥65 years) using National Health Interview Survey data, participants in the Supplemental Nutrition Assistance Program were 5.3 percentage points less likely to report cost-related medication nonadherence compared with eligible nonparticipants, a statistically significant finding.",1,Haber
"There was evidence of neurological changes in the cortical location and in the bandwidth targeted by the intervention, and changes in EEG activity were predictive of symptom reduction.",1,Pubmed data.csv
"After adjusting for potential confounders, there was weak evidence of a small positive association between PDE5 inhibitor use and melanoma risk (HR = 1.14, 95% CI 1.01–1.29, p = 0.04)",1,Haber
The gains or losses incurred by the players on each trial are dependent on choices made by both of them between two available behaviors.,1,Ssc
New research finds that a person's memory declines at a faster rate in the two- and-a-half years before death than at any other time after memory problems first begin.,1,Press_Release
A new study has found that processes that control heart rate play an important role in the quality of life experienced by patients with chronic obstructive pulmonary disease (COPD).,1,Press_Release
Stillbirth is associated with both growth restriction and excessive fetal growth.,1,Haber
"Patients at
hospitals with longer attempts have a higher likelihood of ROSC and survival to discharge,
particularly when the arrest is due to asystole and pulseless electrical activity",1,Haber
"Increased IOP together with decreased retrobulbar blood flow, particularly in obese individuals, may increase the risk of glaucoma development.",1,Pubmed data.csv
"In August 1933 , the magnitude 7.5 Diexi earthquake , about 90 km northeast of today 's earthquake , destroyed the town of Diexi and surrounding villages , and caused many landslides , some of which dammed the rivers .",1,altlex
Declines in childhood pneumonia were sustained during the decade since PCV7 introduction.,1,Haber
The third conflict has been caused by the highly polluted wastewater from the industrial park around the town of Kemalpasha .,1,semeval
"Despite previously reported and perceived risks associated with diabetes, we found little difference in terms of perioperative risk among geriatric patients with hip fracture with noninsulin-dependent or insulin-dependent diabetes relative to patients without diabetes.",1,Pubmed data.csv
"The 36 - year - old champion Klitschko , 58 - 3 with 51 knockouts , floored Thompson with a big right hand near the end of the fifth round at Stade de Suisse , and the 40 - year - old American never recovered .",1,esl2
Jewellery and watches worth £1 . 7m have been stolen during a heist in an upmarket central Paris shop .,1,esl2
"For each additional voucher, permanent supportive housing units increased by 0.9 and the number of homeless veterans decreased by 1.",1,Haber
Current asthma status was positively associated with being born in the United States and with duration of residency in the United States.,1,Haber
CME can also decrease central vision.,1,Press_Release
"San Diego Chargers defensive tackle Jamal Williams was arrested on suspicion of drunken driving , the team ’ s second such arrest in less than a month .",1,esl2
HDL cholesterol may have a protective effect against sepsis.,1,Pubmed data.csv
"In men,  full-time employment, even in sedentary occupations, is positively associated with  physical activity compared to not working, and in both genders job type has a major  bearing on daily activity levels.",1,Haber
The association between RBP4 rs3758539 polymorphism and GDM risk was not confirmed.,1,Pubmed data.csv
"China Mobile had more than 2,300 base stations suspended due to power disruption or severe telecommunication traffic congestion .",1,altlex
"His wife survived , but another inmate who tried to break up the attack also suffered stab wounds , and Comeaux was convicted of additional assault charges and received two additional life sentences .",1,esl2
Result 7: Take framing weakly reduces cooperation for men and weakly increase cooperation for women.,1,Ssc
"Consequently , the U.S. could find itself bombing operational missiles were the blockade to fail to force Khrushchev to remove the missiles already on the island .",1,altlex
"Having ever worked permanent or rotating night shift was associated with an increased
risk for breast cancer compared to day workers",1,Haber
"This idea can be linked to the one in Kreps, Milgrom, Roberts, and Wilson (1982): if fully rational and egoistic individuals have the faintest suspicion they might be interacting with tit-fortat players, there is room for cooperative equilibria.",1,Ssc
Dysregulation of vascular cell adhesion molecule-1 may be an early event in the natural history of cardiovascular disease in women with recent glucose intolerance in pregnancy.,1,Pubmed data.csv
Cardiorespiratory fitness is a major determinant of common CIMT.,1,Haber
Main observation was that CBT rescued approximately 40% of patients with sAML in first CR.,1,Haber
"SENATE ETHICS PANEL ADMONISHES NEW JERSEY SENATOR FOR CONDUCT RELATED TO GIFTS  WASHINGTON The Senate Ethics Committee on Tuesday night ""severely admonished"" Sen. Robert G. Torricelli, D-N.J., saying he had violated Senate rules by accepting and failing to disclose expensive gifts from a former contributor to whom he repeatedly gave help.",1,because
HRT cuts risk of repeat knee hip replacement surgery by 40 percent,1,Press_Release
Mini  stroke can cause major disability  may warrant clot busters,1,Press_Release
"He put on one officer's gray uniform and black boots , then stole a 12 - gauge shotgun and two semi - automatic pistols before fleeing on foot , leaving his pistol behind .",1,esl2
Prenatal risk factors may put children at risk of developing kidney disease,1,Press_Release
The English merchants holding plantations in the warm southern parts of America then resorted rather quickly to the slavery of Native Americans and imported Africans in order to cultivate their plantations and sell raw material ( particularly cotton and tobacco ) in Europe .,1,altlex
"Nonetheless , he married Edward IV 's eldest daughter Elizabeth in January 1486 , thereby uniting the houses of York and Lancaster .",1,altlex
"At least 2 factors may influence the emergence of cooperative behavior in this well-known collective action problem: the incentive structure of the game itself, and the intrinsic social preferences of each of the players.",1,Ssc
The accident caused a major traffic snarl on the arterial road .,1,semeval
I do not conserve energy because it benefits others at a cost to myself.,1,Ssc
Diabetes in middle age may lead to brain cell loss later in life,1,Press_Release
"The New Zealander , who lived in Australia , had been been dropped off by helicopter and was walking to a hut when he fell in the Tasman Glacier area .",1,esl2
These findings from a large prospective cohort provide evidence that  suboptimal selenium status in Europeans may be associated with an appreciably increased risk of HCC development.,1,Pubmed data.csv
"The winds are caused by moisture , originating off the Pacific coast , cooling as they climb the western slopes , and then rapidly warming as they drop down the eastern side of the mountains .",1,semeval
"Privately insured surgical patients who had a complication provided hospitals with a 330% higher profit margin than those without a complication, according to new research from Ariadne Labs, a joint center for health system innovation at Brigham and Women's Hospital (BWH) and Harvard School of Public Health (HSPH), Boston Consulting Group, Texas Health Resources, and Massachusetts Eye and Ear Infirmary.",1,Press_Release
Topical insulin 0.5 units QID is most effective for healing corneal  epithelial defect in diabetic patients after vitrectomy surgery compared with placebo and higher concentrations.,1,Pubmed data.csv
"Poughkeepsie also expects to post a one-time charge of $ 8.3 million, resulting in a net loss for the third quarter.",1,ctb
"Describing all of the harm caused by the hurricane has filled entire books so this Web page summarizes the total damage and focuses on the damage incurred on Long Island , New York .",1,semeval
Public subsidies enabling free bus travel for older persons may confer significant population health benefits through increased incidental physical activity,1,Haber
"It gets a little bit ""chicken first or egg first"" on examination but the primary truth is that the attacks are caused by the fear of the attacks themselve .",1,semeval
Working together on a team-building task enhanced cooperative tendencies even with little or no financial incentive for performing the task.,1,Ssc
"People ran out of their homes when the quake hit , AP reported , citing residents of Bukit Sama village in Central Aceh district , where the quake has led to a power outage . ""I see many houses were damaged and their roofs fell onto some people , "" a Bukit Sama village resident told AP .",1,esl2
β-blocker use is common but not associated with changes in HF hospitalization or cardiovascular mortality,1,Haber
"Patients with idiopathic pulmonary fibrosis (IPF) who report treatment for gastroespophageal reflux (GER) appear to have longer survival than IPF patients who are not treated for GERD, according to a new study from the University of California, San Francisco.",1,Press_Release
"A national, branded, mass media smoking cessation campaign
can change smokers’ cognitions about quitting and increase quit attempts.",1,Haber
The killings resulted in indiscriminate firing by unknown people in Garden area of the city .,1,semeval
More access to health care may lead to unnecessary mammograms,1,Press_Release
Preoperative inflammation-based prognostic factors predict early and late recurrence of HCC after curative resection.,1,Pubmed data.csv
The establishment of the modern state of Israel and the roots of the continuing Israeli -- Palestinian conflict are partially found in the unstable power dynamics of the Middle East that resulted from World War I.,1,altlex
"Bilateral oophorectomy is associated with a higher risk of multimorbidity, even after
adjustment for conditions present at baseline and for several possible confounders",1,Haber
"Sometimes the blockage comes from fear , as for a CEO who hates public speaking but must give frequent speeches .",1,semeval
"As for the issue of sanctions, we noted earlier that due to trust based in the system, sanctions can increase expectations of cooperation.",1,Ssc
Hepatitis B is a potentially life-threatening liver infection caused by the hepatitis B virus .,1,semeval
"To the Chairman of the Federal Reserve and to Secretary Paulson, I would just like to thank them I think for what has been excellent work in very difficult circumstances, as well as the chairman and the ranking member of the committee.",1,because
Dalindyebo R900-million and the tribe a further R80-billion in compensation for the humiliation caused by the monarch ' s criminal trial .,1,semeval
"We consider nondivisibility to be the more important factor in determining individual members' willingness to contribute to the provision of the public good, because it directly affects the value of the good to the individual.",1,Ssc
Contracts did not increase follow-up adherence to eye appointments in diabetic patients with ocular abnormalities.,1,Pubmed data.csv
"Instead, patient and surgeon variables may be responsible for the differences observed, and should be targeted in future research to improve equity.",1,Pubmed data.csv
"Cerebral blood flow is altered after cardiac arrest, with decreased spontaneous fluctuations in non-survivors.",1,Pubmed data.csv
It announced that they would not permit offensive weapons to be delivered to Cuba and demanded that the weapons already in Cuba be dismantled and returned to the USSR .,1,altlex
A tool designed to assess what interferes with acute heart failure patients' ability to care for themselves after hospital discharge holds promise for improving patient outcomes and reducing readmissions to the hospital.,1,Press_Release
"Sierra Leone in the wake of the devastation caused by the decade old civil conflict in every sector of our society , the education sector , being key .",1,semeval
South Sudan warns of war after Sudan bombs refugee camp,1,esl2
"She served another mandatory rehab sentence at the treatment center , although her stay there was not without drama .",1,esl2
"In response to BellSouth's amended pact, the Kirkland, Wash., company extended its own offer to buy 22 million LIN shares for $ 125 apiece, which would give McCaw a 50.3 % controlling interest.",1,ctb
"suPAR plasma level determined at early
SIRS is predictive for mortality.",1,Haber
We estimated that these men would have experienced clinically meaningful reductions in mortality had they followed current physical activity recommendations until the development of conditions limiting physical ability.,1,Haber
"In an unprecedented move, the auction proceeds were split by the U.S. Mint and a London coin dealer, Stephen Fenton, who had won that right in court after having been arrested by Secret Service agents for trying to sell the coin in the Waldorf-Astoria Hotel in Manhattan in 1996.",1,because
"Adults with BLV, ID, or SCI were less likely to receive and adhere to CRC screening  recommendations than those without these disabilities.",1,Haber
The rs1122608 is associated with the risk of CAD and TG level.,1,Pubmed data.csv
"Perhaps the most critical question is, have we arrived at the place where virtually every primary dealer is considered too big or too interconnected to fail?",1,because
"By May 1943 , as Allied counter-measures became increasingly effective , the resulting sizeable German submarine losses forced a temporary halt of the German Atlantic naval campaign .",1,altlex
BRCA test results affect patients  breast cancer surgery plans,1,Press_Release
A new study suggests that the common diabetes medication metformin may be considered for use in the prevention or treatment of ovarian cancer.,1,Press_Release
Arcade Joseph Comeaux Jr . is serving three life sentences . Comeaux is accused of using a gun which was smuggled in to him for the escape .,1,esl2
"A PROVISIONAL trial date has been set in the case of a son accused of killing his mother , sister and pet dog in Millom .",1,esl2
A vehicle accident with a utility pole cause a power outage .,1,semeval
Cefoxitin is an alternative treatment to carbapenems for urinary tract infections caused by ESBL-producing Enterobacteriaceae.,1,Pubmed data.csv
We seek to actually reverse the injury that has been caused by the heart attack .,1,semeval
Epicardial adipose tissue accumulation in patients with CKD increases the risk of CV events independent of general adiposity.,1,Haber
"We minimized excessive flows that cause flooding , bank erosion , and habitat loss .",1,semeval
Certain eating patterns appeared to be socially transmissible across different kinds of relationships.,1,Haber
"High blood lead level is associated with increased HRs for all-cause, cardiovascular-cause, and infection-cause 18-month mortality in patients on maintenance hemodialysis.",1,Haber
"""Deterioration of the nutritional status coincided with a reduction in the consumption of all food groups except for ready meals and milk/dairy products whose consumption increased.""",1,Pubmed data.csv
"""The outage initially affected all SEACOM traffic to Europe , however SEACOM was able to restore some services by Saturday afternoon . """,1,esl2
"Apparent decline in the overall CS rate was observed in Guangzhou, China, after the imple- mentation of a two-stage intervention package.",1,Haber
"New York children participating in a federal nutrition program had healthier eating behaviors and lower rates of obesity two years after improvements to the program were undertaken, according to a study published online today in Obesity, the official journal of the Obesity Society.",1,Press_Release
"That is, equality in outcomes becomes virtually irrelevant when outcomes for the self are positive and outcomes for the other are negative (or vice versa), because such a mixture of positive and negative outcomes represents large discrepancies between outcomes for the self and outcomes for the other in both options.",1,Ssc
"The United States once distanced itself from Mahathir for strong-arm tactics with political rivals, and human rights groups criticize him for arresting and jailing scores of suspected militants, including some who may be linked to al-Qaida, without trial.",1,because
"Chargers receiver Vincent Jackson was arrested for investigation of DUI on Jan . 6 , five days before San Diego ’ s playoff loss at Pittsburgh .",1,esl2
"Klitschko ( 58 - 3 , 51 KO ) bombed Thompson with a vicious right hand in the fifth round , putting him down late in the frame . He survived the round , but by the end of the sixth frame , appeared mentally beaten and looking for a way out .",1,esl2
Studies  Memory declines faster in years closest to death  mental activity best protection,1,Press_Release
"In fact, a recent agent-based simulation also suggests that gossip-based partner selection increases cooperation, whereas the strategy to defect after knowing about free riders' reputation decreases cooperation 18 .",1,Ssc
"Surgical, but not medical treatment, consistently led to clinically important improvements in HRQL  over two years.",1,Pubmed data.csv
"A more plant-based and less animal-based diet may lower risk of insulin resistance, prediabetes and T2D.",1,Haber
The best-performing nursing homes are sued only marginally less than the worst performing ones.,1,Haber
"After leaving rehab in Newport Beach , Calif . , less than an hour after checking in on Thursday , Lindsay Lohan admitted herself to the Betty Ford Center , according to TMZ . com . Her lawyer negotiated with court officials to change the venue of her 90 - day treatment , and the actress traveled to nearby Rancho Mirage to register as a patient .",1,esl2
"Of course, there were sell programs in past years, too, but they seem to hurt market makers more painfully these days. That's largely because of defensive measures they adopted after the 1987 crash, when individual investors fled the market and trading activity dwindled.",1,ctb
Heavy drinking may lead to stroke earlier in life,1,Press_Release
"The clashes resulted in a great deal of bloodshed , including the deaths of at least 1200 civilians and 180 Pakistani soldiers .",1,semeval
Three people had been killed in a fire after the quake and hundreds of people were injured .,1,semeval
"""Decreased LMW, total, and HMW adiponectin levels are associated with diabetes.""",1,Pubmed data.csv
"The study found that the level of urinary eosinophil protein-X (u-EPX), a marker of inflammatory cells, in newborn babies was linked to higher risk of allergic sensitization, nasal eosinophilia and eczema at six years.",1,Press_Release
"An earthquake with a magnitude of at least 5 . 9 hit southern Iran on Sunday , killing at least 10 people and injuring many others .",1,esl2
The rs1122608-G allele was a significant risk factor of CAD in the Asian male population but not in the Asian female population.,1,Pubmed data.csv
"The more transitions people made in/out of social housing, the greater the impact on mental health and psychological distress, supporting the case for provision of more stable forms of social housing.",1,Haber
"Although further investigation of long-term and prospective studies  is needed, we identified four variables as predisposing factors for higher major  amputation in diabetic patients through meta-analysis.",1,Pubmed data.csv
Ponatinib had significant antileukemic activity across categories of disease stage and mutation status.,1,Haber
Pre pregnancy body weight affects early development of human embryos,1,Press_Release
The dramatic streaks we see in the sky are caused by particles that incinerate before they hit the ground .,1,semeval
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, "" It is unnecessary that there be a judgment on the merits { of the case } at this time. """,1,ctb
"Male pattern baldness is linked to an increased risk of coronary heart disease, but only if it's on the top/crown of the head, rather than at the front, finds an analysis of published evidence in the online journal BMJ Open.",1,Press_Release
Researchers analyzed data from 783 diabetic participants and found that hospitalization for severe hypoglycemia among the diabetic elderly in the study was associated with a doubled risk of developing dementia later.,1,Press_Release
"Eyes with better vision at baseline had a more favorable prognosis, whereas eyes with initial macular detachment, intraoperative iatrogenic break, or heavy SO showed more unfavorable outcomes.",1,Pubmed data.csv
"The Iraqi government blames the embargo for the malnutrition, infant 				mortality and other hardships.",1,because
Some people took this as an indication that the increase was caused by the MMR vaccine .,1,semeval
Our study showed that paternal age was associated with the relative rate of stillbirth in a J-shaped manner with the highest hazard ratios among fathers aged more than 40 years,1,Haber
Cheeks will be introduced as Philadelphia's 21st head coach at a Tuesday news conference .,1,esl2
Families of survivors of ECMO for heart conditions report favorable quality of life,1,Press_Release
"Unexpectedly they were well nourished and had higher adaptation, lower antisocial behavior, and better family adjustment.",1,Pubmed data.csv
Sudden allergic reactions can be fatal.,1,Press_Release
"Serum ferritin, independent of elevated C-reactive protein, was associated with increased 10-year CHD risk for HANDLS participants.",1,Pubmed data.csv
Study reveals how high fat diet during pregnancy increases risk of stillbirth,1,Press_Release
The charges were offset in part by a gain from the sale of the company's construction division.,1,ctb
"This is because probability theory will predict that individuals will not allocate higher weight to any particular numbers, because the probability of winning should be the same for all numbers.",1,Ssc
"Despite an increased risk of
febrile seizures following MMRV (compared
with MMR+V), the absolute level of risk was
small.",1,Haber
Patients on peritoneal dialysis (PD) typically have a higher early survival rate than patients on hemodialysis (HD).,1,Press_Release
The fatality rate among hard drug users is 14 times higher than for the general population,1,Press_Release
"More generally, the stability of the broader financial system requires key payment and settlement systems to operate smoothly under stress and to effectively manage counterparty risk.",1,because
"Among young survivors of first myocardial infarction followed-up longitudinally, smoking cessation is associated with lower risk of cancer. Reducing consumption among smokers may also be beneficial.",1,Haber
"Steroid therapy did not influence mortality, but increased the risk of superinfection.",1,Pubmed data.csv
"A man fired four days earlier from his job as an accountant walked into his old office , passed by the receptionist and made his way to a manager's office with the purpose of killing him with a shotgun , a police sergeant said Wednesday during the man's arraignment . When Monday's violence had concluded , the receptionist - - Madeline Kafoury - - was shot dead and two managers , Paul Riva and Alan Steinberg , were wounded .",1,esl2
"In this case, it seems clear to me that it is the Financial Institutions Subcommittee that is the developing subcommittee so that is how we will proceed.",1,because
The World Health Organization(WHO) found that the radiation release from the Chernobyl accident was 200 times that of the Hiroshima and Nagasaki .,1,semeval
FIRE crews from Tiverton and Cullompton were this morning called in to help fight a major blaze at the Waitrose supermarket in Wellington .,1,esl2
"1 dead , 2 hurt in Mich . office shooting ; police say suspect had worked there A man suspected of shooting three people at an accounting firm where he had worked was arrested a few hours later after a high - speed chase , authorities said .",1,esl2
"The shooting happened moments after the employee , Yvonne Hiller , was suspended from her job at Kraft , where she ’ d worked for 15 years , the Daily News reports . About 100 people were in the building when she began shooting .",1,esl2
"Tonight , a crowd gathered to mourn his death—and protest police treatment .",1,esl2
"""Diabetes is associated with an increased risk of hearing loss, and this difference is manifest particularly in adults <50 years old.""",1,Pubmed data.csv
The mortality caused by the war is also high .,1,semeval
We disclose for the first time important independent associations between PCT and the risk for all-cause and cancer mortality in apparently healthy men.,1,Haber
"Published in the June 17, 2014, issue of Circulation, the journal of the American Heart Association, these findings indicate that healthcare reform in Massachusetts has not yet impacted the likelihood of receiving coronary interventions by gender, race/ethnicity or socioeconomic status.",1,Press_Release
Classical music differs from pop music because it is not made just in order to be popular for a short time or just to be a commercial success .,1,altlex
Ovarian cancer patients were at an increased risk of developing ischemic stroke,1,Haber
Chronic daily headaches are tension headaches or headaches which are caused by taking too many pain killers .,1,semeval
Patients undergoing RYGB who had a substantial drop in REE at 6 months may exhibit less long-term weight loss.,1,Pubmed data.csv
Bariatric surgery appears to be markedly more efficient than usual care in the prevention of type 2 diabetes in obese persons,1,Haber
"Robert Buckley , 32 , died while climbing to a hut on Mount Sefton in the Aoraki Mount Cook National Park on Saturday .",1,esl2
Adherence to methadone was associated with significantly lower rates of death in a population-level cohort of Canadian convicted offenders.,1,Haber
"After adjusting for a wide range of socio-demographic factors, subjects who had
been given large transfers were much more likely to report very good health than subjects who had not been given anything",1,Haber
Violent media may cause viewers to perceive greater anger and less gratitude during a cooperative task and as such be less inclined to cooperate.,1,Ssc
"However , a headache from wine is often stronger and last longer due to several compounds .",1,semeval
Locus of control fosters cooperation for internals with high levels of cooperative education because those people are able to use their background as a means towards an end in that they believe that they can influence their desired outcomes.,1,Ssc
First Nations and  Inuit infants had substantially elevated burdens of hospitalizations as a result of  diseases of multiple systems.,1,Haber
"Known by the medical field as tinea cruris , jock itch is a persistent reddish , flaky , and itchy rash in the groin and around the anus caused by a fungal imbalance on the skin .",1,semeval
Low RDW is associated with increased incidence of DM independently of other risk factors.,1,Haber
"A common side effect of strict elimination after extended periods of use is headaches from caffeine withdrawal , which is also a clear sign of the addiction .",1,semeval
"A new study focusing on how people with dementia become lost while driving, how missing drivers are found, and the role of public notification systems like Silver Alert in these discoveries suggests techniques that may help recover drivers with dementia and prevent potentially harmful incidents.",1,Press_Release
"Sleep deficiency due to either sleep apnea or insufficient sleep duration is strongly associated with motor vehicle crashes in the general population, independent of self reported excessive sleepiness.",1,Haber
"These results provide further evidence for the beneficial relationship between surgery and survival that has been demonstrated in younger, predominantly femalepopulations",1,Haber
Other market-maker gripes: Program trading also causes the Nasdaq Composite Index to lose ground against other segments of the stock market.,1,ctb
"In 1994 , UCC sold its stake in UCIL to Eveready Industries India Limited ( EIIL ) , which subsequently merged with McLeod Russel ( India ) Ltd. . Eveready ended clean-up on the site in 1998 , when it terminated its 99-year lease and turned over control of the site to the state government of Madhya Pradesh .",1,altlex
These biochemical cardiovascular risk factors may identify women who will benefit from  primary prevention of cardiovascular disease.,1,Pubmed data.csv
"Seacom started to experience problems on Saturday , 8 October 2011 , which it said was caused by a problem on a cable between Abu Talat in Egypt and Marseilles in France .",1,esl2
"In summary, one in three deaths among middle aged women in Norway could have been prevented if the women did not smoke.",1,Haber
There are typically between two and one hundred registers depending on the type of CPU .,1,altlex
"Minutes after a woman was suspended and escorted from her job at the Kraft Foods plant in Northeast Philadelphia , she returned with a . 357 Magnum and opened fire , killing two women and critically injuring a third co - worker before being taken into custody , police said .",1,esl2
