sentence,label,source
"Among patients with in-hospital cardiac arrest, use of therapeutic hypothermia compared with usual care was associated with a lower likelihood of survival to hospital discharge and a lower likelihood of favorable neurological survival.",2,haber
"Breastfed  children who were not supplemented, particularly those breastfed more than 1 year,  appear to have lower vitamin D status.",2,haber
"Among US adults, higher consumption of dietary cholesterol or eggs was significantly associated with higher risk of incident CVD and all-cause mortality in a dose-response manner.",2,haber
Uninsured patients (and women) were significantly less likely to undergo interhospital transfer.,2,haber
"After adjustment for confounders, children of women with an iodine-to-creatinine ratio of less than 150 μg/g were more likely to have scores in the lowest quartile for verbal IQ (odds ratio 1·58, 95% CI 1·09–2·30; p=0·02), reading accuracy (1·69, 1·15–2·49; p=0·007), and reading comprehension (1·54, 1·06–2·23; p=0·02) than were those of mothers with ratios of 150 μg/g or more.",2,haber
This multidomain lifestyle intervention was associated with a reduced  risk of developing frailty but did not affect the severity of frailty in  community-dwelling older adults.,2,haber
"Imaging of the coronary arteries with computed tomography (CT) angiography provides an accurate assessment of arterial plaque and could have a dramatic impact on the management of diabetic patients who face a high risk of heart attacks and other cardiovascular events, according to a new multicenter study published online in the journal Radiology.",2,press_release
Patients who had prepared advance directives received care that was strongly  associated with their preferences.,2,haber
"In older adults, a prudent dietary pattern showed an  inverse dose-response relationship with the risk of frailty while a Westernized  pattern had a direct relationship with some of their components",2,haber
"Patients at
hospitals with longer attempts have a higher likelihood of ROSC and survival to discharge,
particularly when the arrest is due to asystole and pulseless electrical activity",2,haber
"Instead, patient and surgeon variables may be responsible for the differences observed, and should be targeted in future research to improve equity.",2,pubmed
Hospitalization of patients with stroke in PSCs was associated with decreased 7-day and 30-day case fatality compared with noncertified hospitals.,2,haber
"Relative to individuals returning to the
community, those discharged to the
community with home care (adjusted
odds ratio [OR] 1.43, 95% confidence
interval [CI] 1.39–1.46) and those returning to long-term care (adjusted OR 1.35,
95% CI 1.27–1.43) had a greater risk of
readmission, whereas those newly
admitted to long-term care had a lower
risk of readmission (adjusted OR 0.68,
95% CI 0.63–0.72).",2,haber
The study includes half a million children and shows that exposure to antibiotics during pregnancy or early in life does not appear to increase the risk of asthma.,2,press_release
"Overall, findings suggest that individual- and area-level unemployment have a negative impact on smoking cessation among African Americans.",2,haber
"Patients receiving higher doses of prescribed opioids are at increased risk for overdose, which underscores the need for close supervision of these patients.",2,haber
These results show that narrowing and disappearance of small conducting airways before the onset of emphysematous destruction can explain the increased peripheral airway resistance reported in COPD.,2,haber
"Screening with colonoscopy in average-risk persons was associated with reduced
risk of diagnosis with incident late-stage CRC in both the right colon and left colon/rectum.",2,haber
"Greater concordance with the WCRF/AICR recommendations on diet, physical activity, and body fatness prior to CRC diagnosis is associated with improved survival among CRC patients",2,haber
Use of amiodarone was associated with on average 12-fold serum desmosterol concentrations compared with the control groups. This observation is fully novel and suggests that amiodarone interferes with the conversion of desmosterol to cholesterol in the cholesterol synthesis pathway.,2,haber
"The flu jab seems to almost halve the risk of heart attacks in middle aged people with narrowed arteries, finds research published in the journal Heart.",2,press_release
The DNMT3A -448A>G polymorphism is a novel functional SNP and contributes to its genetic susceptibility to GC,2,haber
"High levels of desk-based sitting time were associated with an increased likelihood of negative weight-related health outcomes, whereas frequency of getting up from sitting at the desk was not.",2,haber
Objective measurements of physical function (GS and CRF) are strongly and independently associated with lower HF incidence,2,haber
"Prescription of long-acting opioids for chronic noncancer pain, compared with anticonvulsants or cyclic antidepressants, was associated with a significantly increased risk for all-cause mortality, including deaths from causes other than overdose, with a modest absolute risk difference.",2,haber
"Young women may reduce their risk of developing cardiovascular disease simply by eating more fish rich in omega-3 fatty acids, researchers reported in Hypertension: Journal of the American Heart Association.",2,press_release
Once-weekly subcutaneous administration of emicizumab markedly decreased the bleeding rate in patients who had hemophilia A with or without factor VIII inhibitors.,2,haber
Preventive distributions combining a supplementary food and cash transfer had a better preventive effect on MAM and SAM than strategies relying on cash transfer or supplementary food alone.,2,haber
"The findings provide support for an integrated model in which changes in DNA methylation, resulting from neighborhood crime, can result in an increase or decrease in gene activity which, in turn, influences depressive symptoms.",2,haber
"Living in a household with a prescription opioid user may increase risk of prescription opioid use, which may reflect both increased access to these products as well as shared risk factors, such as prescriber preference and prescription drug monitoring.",2,haber
Our findings showed that children with possible developmental coordination disorder were at greater risk of overweight and obesity than children without the disorder. This risk did not diminish over the study period.,2,haber
"Low doses of  aspirin (75-100 mg) were only effective in preventing vascular events in patients  weighing less than 70 kg, and had no benefit in the 80% of men and nearly 50% of all  women weighing 70 kg or more. By contrast, higher doses of aspirin were only  effective in patients weighing 70 kg or more",2,haber
"Despite the multiple  hypotheses tested, the robustness of family design to population confoundings and  the consistency with previous findings increase the likelihood of true association.",2,haber
"Distances among IDUs’ homes, drug purchase and injecting
sites, and prevention resources affected safe injection practices differentially
by race.",2,haber
Asthma sufferers may be prone to bone loss,2,press_release
Researchers at the University of Cincinnati have found that targeted screening for populations with a higher estimated prevalence for hepatitis C may be cost-effective.,2,press_release
Age stratification may improve evaluation of risk for CVD and mortality in early RA.,2,pubmed
"Controlling potential confounders, cooking with biomass was found to be an independent and strong risk factor for depression.",2,haber
"We conclude that weathering was not seen among married African-Americans, independent of neighborhood income, suggesting a potentially protective mechanism associated with paternal involvement.",2,haber
"A higher proportion of female nurses among intensive care teams may decrease individuals' risk of professional burnout, according to Swiss researchers who studied the factors related to burnout in the high-stress setting of the intensive care unit (ICU).",2,press_release
"Juxtaposed with their continuously insured peers, patients were less likely to initiate the HPV vaccine if they were insured for less than 66% of the study period, aged 13 years or older, and identified as a racial/ethnic minority",2,haber
"However, the higher ORR and Ki67 reduction in the ER+, HER2+ subgroup indicates a potential role for PI3K-targeted therapy in this setting\\xa0and may warrant further  investigation with better-tolerated second-generation PI3K inhibitors.",2,pubmed
"Distances among IDUs’ homes, drug purchase and injecting sites, and prevention resources affected safe injection practices differentially by race.",2,haber
Heavy drinking may lead to stroke earlier in life,2,press_release
"In this population-based study, preeclampsia was significantly associated with noncritical heart defects in offspring, and preeclampsia before 34 weeks was associated with critical heart defects",2,haber
The study also found that consuming too many calories may increase risk.,2,press_release
"Among older  patients using medium to high doses of prednisolone, alendronate treatment was  associated with a significantly lower risk of hip fracture over a median of 1.32  years.",2,haber
This study provides further evidence that the lower mortality associated with volunteering is unlikely to be due to health selection or to residual confounding arising from unmeasured selection effects within households.,2,haber
"Mortality is high following MI for PWH and substantially greater after T2MI than T1MI. Predictors of death after MI differed by type of MI, reinforcing the different clinical scenarios associated with each MI type.",2,haber
The current study found that individuals with MetS have a higher degree of endothelial dysfunction and inflammation compared with individuals with multiple CV risk factors and may therefore have an increased CV risk beyond the contributions of multiple traditional risk factors.,2,haber
"Low mean HR (<60 beats min-1) is independently associated with incident AF, and low HR-CV and high SBP further increase the incidence of new-onset AF in patients at high risk of cardiovascular disease.",2,haber
"Genetic predisposition to elevated LDL-C was associated with presence of aortic valve calcium and incidence of aortic stenosis, providing evidence supportive of a causal association between LDL-C and aortic valve disease.",2,haber
"A new study published today in the Journal of Hospital Medicine suggests that ""smoothing"" occupancy over the course of a week could help hospitals reduce crowding and protect patients from crowded conditions.",2,press_release
"In children born preterm at 32–36 weeks’ gestation, IRDS was associated with increased risk of childhood epilepsy.",2,haber
"Thirty-day postoperative mortality rates were 0%, 0.9%, and 0.8% for the low-risk, intermediate-risk, and high-risk surgical groups, respectively, and were not statistically different.",2,haber
This study shows that endoglin is an indicator of hypertension- and diabetes-associated vascular pathologies as endothelial dysfunction and cardiovascular damage.,2,haber
"The risk of non-fatal venous
thromboembolism among users of oral contraceptives containing drospirenone seems to be around twice that of
users of oral contraceptives containing levonorgestrel,
after the effects of potential confounders and prescribing
biases have been taken into account",2,haber
Aortic valve replacement appears safe  effective in very elderly patients,2,press_release
the short-term risk for sustained ventricular tachycardia in patients with a prolonged QTc who subsequently received levofloxacin was very rare,2,haber
"Molecular tests are likely to be cost-effective, but an optimal test is yet to be identified.",2,pubmed
"Regression results showed that chronic loneliness (those lonely both in 2008 and 4 years later) was significantly and positively associated with physician visits (b = 0.075, SE = 0.034).",2,haber
This appeared mediated by reduced tolerance of adverse symptoms.,2,pubmed
"Statin use was independently associated with reduced risks of 1-year and in-hospital
mortality in patients with AKI-D.",2,haber
"Among drivers prescribed opioids, a significant relationship exists between drug dose and risk of road trauma.",2,haber
Higher PTX3 levels are associated with lower GFR and  independently predict incident CKD in elderly men and women.,2,haber
The study did not support an overall effect of post-diagnosis low-dose aspirin use on prostate cancer mortality.,2,haber
The findings suggest that health insurance coverage may have facilitated the overuse of CS,2,haber
The implementation of a public bicycle share program can lead to greater likelihood of cycling among persons living in areas where bicycles are made available.,2,haber
There is scant evidence that the low-dose fallout from Chernobyl in Norway increased the risk for serious neurodevelopmental problems.,2,haber
Common blood pressure medication may pose risk to older adults,2,press_release
Cosmetic breast implants may adversely affect survival in women who develop breast cancer,2,press_release
Low and high mean HbA1c values were associated with increased all-cause mortality and cardiac events.,2,haber
"Higher intakes of cholesterol and monounsaturated fatty acids may reduce risk of PD in men and women, respectively.",2,pubmed
The paradoxical  association between overweight and mortality is reversed in analyses incorporating  weight history,2,haber
"Although ambient air pollution during pregnancy appeared to increase the relative odds of stillbirth, further studies are needed to confirm these findings and examine mechanistic explanations.",2,haber
Rare  gene is common in african descendants and may contribute to risk of heart disease,2,press_release
Socioeconomic status and access to health care may explain major racial/ethnic disparities in CRC screening recommendation rates,2,haber
"The impact of benzodiazepines on occurrence of pneumonia and mortality from pneumonia: a nested case-control and survival analysis in a population cohort Online First doi 10.1136/thoraxjnl-2012-202374] Commonly prescribed sleeping pills/sedatives may increase the risk of contracting pneumonia by as much as 50% and increase the risk of dying from it, suggests research published online in the journal Thorax.",2,press_release
The result of this study suggests that 30\\xa0minutes of needling at CV-12 might be useful in reducing blood glucose level in patients with T2DM.,2,pubmed
"Sleep deficiency due to either sleep apnea or insufficient sleep duration is strongly associated with motor vehicle crashes in the general population, independent of self-reported excessive sleepiness.",2,haber
Mortality patterns in most non-IDU HIV-infected individuals with high CD4 counts on cART are similar to those in the general population.,2,haber
Our findings do not support concern about heritable genetic changes affecting the risk of stillbirth and neonatal death in the offspring of men exposed to gonadal irradiation.,2,haber
"Composite neurological symptom scores improved to 1·0 (1·2, p=0·0006) 3 days after immunoadsorption.",2,haber
"In this cross-sectional study, lack of emotional support, increased trait anxiety, and more depressive symptoms were associated with retinopathy signs, independently of other known risk factors.",2,haber
Lower levels of cardiorespiratory fitness (CRF) and higher resting heart rate (RHR) are linked with greater cardiovascular disease (CVD) and all-cause mortality.,2,haber
Children repeatedly exposed to procedures requiring general anesthesia before age 2 years are at increased risk for the later development of ADHD even after adjusting for comorbidities,2,haber
Patients with breast or colon cancer who participated in the 18-week exercise intervention showed significant higher levels of moderate-to-vigorous total physical activity levels and a tendency towards lower physical fatigue levels 4 years post-baseline.,2,haber
"Disparities in vaccine uptake by insurance status were present in the FQHCs studied here, despite the fact that HPV vaccines are available to many patients regardless of ability to pay.",2,haber
Statin use was independently associated with reduced risks of 1-year and in-hospital mortality in patients with AKI-D.,2,haber
"Results indicate that the treatment benefits of AOT are enhanced with the increased use of mental healthcare services, suggesting that the positive effect of AOT on psychotic symptoms is related to the availability of mental healthcare service use.",2,haber
Apples and pears may keep strokes away.,2,press_release
Metabolic syndrome may cause kidney disease,2,press_release
BMI and all-cause mortality had a U-shaped association among adult Chi- nese people in our study.,2,haber
We found that SD is associated with an ascending homicide trajectory.,2,haber
"""Poor financial outcomes for hospitals] could lead to poor care,"" said Naleef Fareed, assistant professor of health policy and administration, Penn State.",2,press_release
Statin use was independently associated with  reduced risks of 1-year and in-hospital mortality in patients with AKI-D,2,haber
"It is a common notion that type 2 diabetes is precipitated by substantial progressive weight gain, but a study published this week in PLOS Medicine suggests that this might not be true.",2,press_release
There was a moderately elevated spatial residual relative risk.,2,haber
"Upgrading to primary enforcement no longer appears protective for motor vehicle
crash death rates.",2,haber
The findings suggest that health insurance coverage may have facilitated the overuse of CS.,2,haber
"The increase in beer excise tax was associated with a lower average annual firearm homicide rate in all states except Illinois (Rhode Island: incidence rate difference= –2.48, Connecticut: incidence rate difference= –2.57, New York: incidence rate difference= –1.45, North Carolina: incidence rate difference= –0.45, and Illinois: incidence rate difference=1.54 per 100,000 population).",2,haber
"Proactive monitoring and dose adjustment of infliximab, a medication commonly used to treat inflammatory bowel disease (IBD), could improve a patient's chances of having a long-term successful response to  therapy, a pilot observational study at Beth Israel Deaconess Medical Center concludes.",2,press_release
"""Corticosteroids may delay the time of onset of severe skin reactions and also reduce the incidence of severe radiation dermatitis.""",2,pubmed
Transplantation appears to be a large contributor to elevated cancer rates in this patient group,2,haber
Aspirin may counteract potential trans fat related stroke risk in older women,2,press_release
"The large-scale study led by Harvard School of Public Health (HSPH) researchers refutes previous studies that have suggested that, for people with diabetes, being overweight or obese could lead to lower mortality for people compared with normal-weight persons--the so-called ""obesity paradox.""",2,press_release
"Higher fruit, vegetable, and legume consumption was associated with a lower risk of non-cardiovascular, and total mortality.",2,haber
Prior hospitalization for syncope was associated with increased risk of motor vehicle crashes throughout the follow-up period.,2,haber
Short term use of painkillers could be dangerous to heart patients,2,press_release
A discharge prescription for angiotensin-converting enzyme inhibitors or angiotensin receptor blockers was associated with a significant reduction in all-cause mortality in older patients with diastolic heart failure and chronic kidney disease including those with more advanced chronic kidney disease.,2,haber
"In oldest old people aged 85 years, slow gait speed (􏰄0.40 m/s in women and 􏰄0.45 m/s in men) and Instrumental Activities of Daily Living disability are both predictors of survival.",2,haber
"In this study, ACT was consistently associated with reduction in birth size for infants born preterm, near term, or at term.",2,haber
"Despite initial favourable effects on hemodynamic parameters, hydrocortisone therapy did not reduce mortality and was associated with an increase in adverse effects",2,haber
The findings suggest that hospital quality contributes in part to readmission rates independent of patient factors.,2,haber
Weight teasing may contribute to the development of disturbed eating and eating disorders  in young women.,2,haber
Incorporating culturally centered individualized MT may be an effective intervention to reduce stressors.,2,pubmed
"Older adults who sleep poorly have an altered immune system response to stress that may increase risk for mental and physical health problems, according to a study led by a University of Rochester Medical Center researcher.",2,press_release
"This study indicates the OSNAP intervention, including strategies to overcome
structural barriers and collaboration with key actors, can increase offerings of water during afterschool snack.",2,haber
"Independent of household wealth, country development, and other sociodemographic factors, the more ICTs in a household, the more likely that women will reject
wife-beating justifications.",2,haber
These results suggest that the use of high-dose (but not low-dose) single vitamin C or E supplements may increase the risk of age-related cataract,2,haber
Antiviral therapy may prevent liver cancer in hepatitis B patients,2,press_release
"start- ing in early middle age, sUA predicts subclinical atherosclerosis independently of BMI",2,haber
"These data indicate that higher whole grain consumption is associated with lower total and CVD mortality in US men and women, independent of other dietary and lifestyle factors.",2,haber
"Among patients receiving antithrombotic therapy after MI, the use of NSAIDs was associated with increased risk of bleeding and excess thrombotic events, even after short-term treatment.",2,haber
"Instead, the amount of informal care provided does not influence significantly direct healthcare costs.",2,haber
"For each additional voucher, permanent supportive housing units increased
by 0.9 and the number of homeless veterans decreased by 1.",2,haber
Intense mind wandering could account for  substantial proportion  of road crashes,2,press_release
But serum TTR was significantly different by the severity of the patient and independently associated with mortality.,3,pubmed
"When cytotoxic T cells are activated, they produce TNF alpha that helps mediate immune responses.",3,press_release
"Defects of the mitochondrial respiratory chain have emerged as the most common cause of childhood and adult neurometabolic disease, with an estimated prevalence of l in 5,000 live births.",3,press_release
Epicardial adipose tissue accumulation in patients with CKD  increases the risk of CV events independent of general adiposity.,3,haber
"Analyses by time to diagnosis indicated that citrulline may be a marker of subclinical prostate cancer, while other metabolites might be related to aetiology.",3,pubmed
"In this single-group evaluation of 100 patients before and after sphincter augmentation with a magnetic device, exposure to esophageal acid decreased, reflux symptoms improved, and use of proton-pump inhibitors decreased.",3,haber
"Exclusive olive oil consumption was associated with lower risk of coronary artery disease, even after adjusting for adoption of an overall healthy  dietary pattern such as the Mediterranean diet.",3,pubmed
"""It has also demonstrated that HRT is more frequently used by women of higher socioeconomic status, those with low BMI and smokers.""",3,pubmed
"Variant AA genotype, which showed reduced CETP levels and higher HDL-C levels, is paradoxically associated with increased risk of CHD.",3,pubmed
A prior fracture at least doubles a patient's future fracture risk - yet numerous studies from across the world have found that healthcare systems fail to respond to the first fracture to prevent future fractures.,3,press_release
"An abdominal aortic aneurysm is a balloon-like bulge in the aorta, which - if ruptured - can result in death.",3,press_release
We find that low haemoglobin levels among our sample population are associated with significant cognitive and psychomotor delays that could eventually affect childrens schooling performance and labour force outcomes.,3,pubmed
"Use of anthracycline-containing chemotherapy regimens in eligible patients appears to vary with use of the RS assay, despite the lack of evidence supporting use of the assay to guide regimen selection.",3,pubmed
"Our study suggested that prenatal exposure to high levels of ambient PM10
increased the risk of abnormal fetal growth.",3,haber
Competing risks analysis highlights new targets in preventing ESRD and death of diabetics,3,press_release
"Moreover, there is a direct correlation between fasting serum glucose levels and changes in IOP.",3,pubmed
"Gestation at delivery had a strong, dose-dependent relationship with SEN that was apparent across the whole range of gestation.",3,haber
The ability of 75-100 mg aspirin to reduce  cardiovascular events decreased with increasing weight,3,haber
"MAR-conceived children face an elevated risk of adverse birth outcomes.
However, our results indicate that this increased risk is largely attributable to factors other
than the MAR treatment itself.",3,haber
"In the study's analysis of 150 children treated with antibiotics for respiratory infections while on a ventilator, longer antibiotic courses did not only fail to confer extra protection against full-blown pneumonia when compared with shorter therapy, but also considerably increased a child's risk for developing drug-resistant infections within a month.",3,press_release
"Approaching patients to obtain consent to participate in a perioperative interventional trial
on the day of surgery does not compromise essential elements of the consent process.",3,haber
""" PU incidence is related to severity of the patients condition and predicted by Braden Scale score.",3,pubmed
"Diagnosis seemed to be more important than abnormal examination findings in predicting antibiotic prescribing, although these were correlated.",3,pubmed
"Published in the June 17, 2014, issue of Circulation, the journal of the American Heart Association, these findings indicate that healthcare reform in Massachusetts has not yet impacted the likelihood of receiving coronary interventions by gender, race/ethnicity or socioeconomic status.",3,press_release
Cardiorespiratory fitness is a major determinant of common CIMT.,3,haber
We found an association between metabolic parameters and nocturnal blood pressure on the retinal microvasculature among the obese children with NAFLD.,3,pubmed
Mild increases in thyroid stimulating hormone not harmful in the elderly,3,press_release
Not meeting relative MVPA and VPA recommendation was associated with significantly higher likelihood for presence of MetS.,3,pubmed
"UK researchers found that the life expectancy of these patients improved significantly between 1996 and 2008, and that earlier diagnosis and timely treatment can increase life expectancy.",3,press_release
"Among patients with type 2 diabetes with or without previous cardiovascular disease, the incidence of major adverse cardiovascular events did  not differ significantly between patients who received exenatide and those who received placebo.",3,pubmed
"New genomic research led by UC San Francisco (UCSF) scientists reveals that two common gene variants that lead to longer telomeres, the caps on chromosome ends thought by many scientists to confer health by protecting cells from aging, also significantly increase the risk of developing the deadly brain cancers known as gliomas.",3,press_release
Losing weight won t make you happy,3,press_release
Neighborhood disadvantage may be a powerful regulator of ASCVD event risk,3,haber
Mental disorders interact with physical multimorbidity to increase the odds of frequent visits to the emergency department,3,haber
"In old patients with prior fracture, alendronate treatment reduces the risk of hip fracture
with sustained safety, indicating that this treatment should be considered in these high-risk
patients.",3,haber
"In addition, partners of younger BCSs fared worse on social constraints, intrusive thoughts, and depressive symptoms than partners of older BCSs.",3,pubmed
"These data implicate complex interrelationships between infection, nutritional status, GH axis, and linear growth in children from a developing area.",3,pubmed
Activity restriction was the strongest predictor of risk of overweight and obesity at follow-up.,3,pubmed
"However, trial participants allocated to canakinumab who achieved hsCRP
concentrations less than 2 mg/L had a 25% reduction in major adverse cardiovascular events (multivariable adjusted
hazard ratio [HRadj]=0·75, 95% CI 0·66–0·85, p<0·0001), whereas no significant benefit was observed among those
with on-treatment hsCRP concentrations of 2 mg/L or above (HRadj=0·90, 0·79–1·02, p=0·11).",3,haber
Child ADHD stimulant medication use leads to BMI rebound in late adolescence,3,press_release
"While these changes are usually temporary, for unknown reasons, a significant number of cardiac patients will encounter long-term cognitive problems, lasting as long as a year after their surgeries.",3,press_release
Insomnia increases risk of motor vehicle deaths  other fatal injuries,3,press_release
Algorithm reduces use of CT scans when diagnosing children with appendicitis,3,press_release
"Independent of known cardiovascular risk factors, HDL was found to be positively associated with hypertension in subjects with a high level of circulating CD34-positive cells but not for subjects with low circulating CD34-positive cells.",3,pubmed
"At month 24, there were significant visual and anatomic improvements in both groups, with subjects in the 0.5 mg RBZ group gaining more vision.",3,pubmed
"In this prospective study, non-HDL-C and apo B were comparable in their ability to predict risk of future CHD.",3,pubmed
New research from the University of Adelaide has shown for the first time that pregnant women who smoke as well as having asthma are greatly increasing the risk of complications for themselves and their unborn children.,3,press_release
"Despite continuous access to health insurance, publicly insured women were less likely than privately insured women to receive a preconception consult-an evidence-based intervention known to improve pregnancy outcomes.",3,pubmed
"The home visiting program reduced the recurrence of CPS maltreatment
report by 32% and increased the length of time between initial and additional CPS
reports.",3,haber
"Patients with older age, negative medication belief, polypharmacy, co-morbidities and those who were poorly involved in the therapeutic decision were more likely to experience DTP.",3,pubmed
Longest and largest study of insulin pumps to treat type 1 diabetes in children shows they control blood sugar more effectively and with fewer complications than injections,3,press_release
reduction could be explained by changes,3,haber
HRT cuts risk of repeat knee hip replacement surgery by 40 percent,3,press_release
Ultraviolet cleaning reduces hospital superbugs by 20 percent  Study,3,press_release
"Overall, findings suggest that individual- and area-level unemployment have a negative impact on smoking cessation among African Americans.",3,haber
"Exposure to noise from road traffic can increase the risk of stroke, particularly in those aged 65 years and over, according to a study published online today (Wednesday 26 January) in the European Heart Journal 1].",3,press_release
"There was greater adverse influence of NAFLD per se on triglyceride,  and triglyceride/HDL-cholesterol in men compared with women.",3,pubmed
"Our findings indicate that having an episode of TGA does not increase the risk of subsequent cerebrovascular events, seizures, or cognitive impairment",3,haber
"A new system that sent patients to designated cardiac receiving centers dramatically increased the survival rate of victims of sudden cardiac arrest in Arizona, according to a study published online yesterday in Annals of Emergency Medicine.",3,press_release
The highest quartile compared to the lowest quartile of 25OH vitamin D levels is inversely associated with CHD and all-cause mortality adjusting for multiple confounders.,3,pubmed
"Although there was no association of GSTM1 deletion polymorphism with susceptibility to T2DM, the influence of this polymorphism on important clinical parameters related to glycemia and blood pressure levels was verified.",3,pubmed
""" Retired adults were more likely to be physically active but were not more likely to be adhering to most of the Lifes Simple 7 lifestyle and cardiovascular risk factors.",3,pubmed
Depression severity before surgery and changes in depression scores  were found to be major predictors of HRQoL after bariatric surgery.,3,pubmed
Advances in knowledge: The association of LN with FEA at biopsy was more frequently associated with ADH at surgery than with pure FEA.,3,pubmed
Regional anesthesia reduces complications and death for hip fracture patients,3,press_release
"Alcohol consumption uniformly increases blood pressure and stroke risk, and appears
in this one study to have little net effect on the risk of myocardial infarction",3,haber
"Among young premenopausal Chinese breast cancer patients who had received adjuvant chemotherapy, the current study has revealed that although there was only a median weight gain of 1.8\\xa0kg, there was a nearly 60% increase in abnormal BMI.",3,pubmed
"Among patients with type 1 diabetes who were receiving insulin, the  proportion of patients who achieved a glycated hemoglobin level lower than 7.0% with no severe hypoglycemia or diabetic ketoacidosis was larger in the group that received sotagliflozin than in the placebo group.",3,pubmed
"A small percentage of men in a prostate cancer study complained that their penis seemed shorter following treatment, with some saying that it interfered with intimate relationships and caused them to regret the type of treatment they chose.",3,press_release
Vegetarianism can reduce risk of heart disease by up to a third,3,press_release
Serum lipid levels could be a useful predictor for intervertebral disc degeneration in Chinese population.,3,pubmed
"An upper value of CRP above 9.9 mg/L is independly predictive of mortality, mainly from cardiovascular causes.",3,pubmed
"Implementation of additional non-medical risk assessment and preventive
strategies into general practices is feasible but did not decrease the incidence of preterm and/or SGA birth in the index
pregnancy in deprived urban areas",3,haber
VAI may provide a superior predictive power of CV outcomes to WC and WHtR.,3,pubmed
The association of high PCT and CRP was no more predictive of mortality than high CRP.,3,pubmed
Patients on HIST had the lowest likelihood of presenting with STEMI.,3,pubmed
"Published in the journal Child Abuse & Neglect, the study showed that clinicians with access to expert UC Davis nurses provided more thorough and nuanced exams, improving their ability to gather evidence and to make an accurate diagnosis.",3,press_release
GNRI at admission may independently predict FIM gain.,3,pubmed
treatment with lambrolizumab resulted in a high rate of sustained tumor regression,3,haber
"Kidney transplant recipients who develop antibodies in response to receiving new organs can develop accelerated arteriosclerosis, or narrowing of the arteries that supply blood to the kidney, according to a study appearing in an upcoming issue of the Journal of the American Society Nephrology (JASN).",3,press_release
Both long sleep duration and afternoon napping were independently and jointly associated with higher risk of incident diabetes.,3,pubmed
The clinical and biochemical indices differed significantly between  women diagnosed with PCOS living in cities and villages.,3,pubmed
"Two-way SMS with a nurse, including optional male participation, increased postpartum contraceptive use.",3,haber
"Smoking cessation at least two weeks prior to surgery, gown and glove change prior to skin closure, and using clippers over razors to shave the surgical area are some of the measures that helped reduced infection rates, according to the study published in the October 26 online issue of the Journal of Surgical Research.",3,press_release
"Compared with local anaesthesia, BPB significantly improved 3 month primary patency rates for arteriovenous fistulae.",3,haber
"""We found normal fT4 levels in most PWS children.""",3,pubmed
"The present study supports that important risk factors for PD are very young age group (especially under 1 year old), lack of breastfeeding and malnutrition.",3,pubmed
"Hence, serum TTR level can be 1 of the useful biomarkers for comprehending the severity of the illness in massively burned patients.",3,pubmed
Top quartiles of healthy  eating patterns were associated with lower cardio-metabolic risk factors.,3,pubmed
"Adolescents and parents who lived in towns with five or more fast-food outlets were about 30% more likely to eat fast food compared to those in towns with no fast-food outlets, even after adjusting for individual, family, and town characteristics (RR=1.29, 95% CI= 1.10, 1.51; RR=1.32, 95% CI=1.07,1.62, respectively).",3,haber
Modest alcohol consumption lowers risk and severity of liver disease,3,press_release
Human error most common cause of birth asphyxia,3,press_release
"The On the Move group exercise program was more effective at improving mobility than a usual-care exercise program, despite lower attendance.",3,haber
"Compared to a cognitive-behavioral program, after the intervention, adolescents who received mindfulness showed greater reductions in depressive symptoms and better insulin resistance.",3,pubmed
"A study by Massachusetts General Hospital (MGH) investigators also finds that patients with frequent ED visits for the syndrome accounted for more than half of all such ED visits and hospitalizations, contributing to significant health care costs.",3,press_release
"These results provide clear evidence for a Dependent Coverage Provision−associated
impact on insurance coverage in young adult cancer patients; however, clear impacts on diagnosis stage are less evident.",3,haber
A minor increased risk of breast cancer was found in women with a history of uterine myoma.,3,pubmed
"A nurse-designed screening and care model did not increase routine screening or referrals, but achieved significantly increased safety planning over 36 months among postpartum women.",3,haber
Immediate ART initiation substantially  lowers mortality among persons in the CNICS and this benefit is expected to be  similar among persons recently diagnosed with HIV in the USA.,3,haber
"Treatment-related increases in total hip BMD are associated with reduced fracture risk compared with stable BMD, whereas decreases in BMD are associated with greater risk for fractures.",3,haber
"A new study published in the journal Pediatric Dermatology reveals that routine, long-term use of topical corticosteroids (TCS) for treating children with eczema does not cause any significant, negative side effects.",3,press_release
"Shorter length of stay in hospital after hip fracture is associated with increased risk of death after hospital discharge, but only among patients with length of stay of 10 days or less.",3,haber
"Exposure to household disinfectants was associated with higher BMI at age 3, mediated by gut microbial composition at age 3-4 months.",3,haber
Researchers at the Centre for Primary Health Care Research in Malm&#246; have mapped the significance of hereditary factors for venous thromboembolism in the entire Swedish population by studying the risk of VTE in children of parents with VTE compared with the children of parents who have not had VTE.,3,press_release
"Although lower plasma arginine concentration at time of admission was associated with PU development, the AUC for arginine was not significantly different from 0.50.",3,pubmed
CTRP3 may serve as a novel biomarker for DR severity.,3,pubmed
"In contrast to results of large randomized trials, statins were independently and significantly associated with lower mortality risk in our real-life HF cohort, including patients with nonischemic HF etiology.",3,haber
"The study provides a link between iron nutrition, physiological deregulation and stress.",3,pubmed
"Obese people who have stomach surgery to help them lose weight will halve their risk of heart attack according to new research from a team of doctors at the University of East Anglia, University of Manchester and University of Aberdeen.",3,press_release
High mammographic density is an independent risk factor of local and locoregional recurrence but is neither associated with distant metastasis nor survival.,3,pubmed
