sentence,label,source
We conclude that significant improvements in outcomes are achieved with higher MPR thresholds than commonly targeted.,1,pubmed
"Patients treated with a drug widely prescribed for type 2 diabetes can live longer than people without the condition, a large-scale study involving over 180,000 people has shown.",1,press_release
The PC\\xa0+\\xa0EC method is more efficient for improving serum lipids and  enhancing health awareness than any single programme in older adults with dyslipidaemia.,1,pubmed
Children born prematurely face up to a 19 times greater risk of retinal detachment later in life,1,press_release
Findings from the current study support better cardiometabolic benefits of burst exercise compared with MICT over 3 months in patients with newly diagnosed T2D.,1,pubmed
"""The results of the study show that in the course of HIV infection overweight/obesity affected men and women admitted with normal weight, although a greater proportion of women progressed to obesity.""",1,pubmed
"The brain scans of high school football and hockey players showed subtle injury -- even if they did not suffer a concussion - after taking routine hits to the head during the normal course of play, according to a University of Rochester Medical Center study.",1,press_release
"""The study showed that not only exercise but also activities such as cooking, washing the dishes and cleaning are associated with a reduced risk of Alzheimer's disease,"" said study author Aron S. Buchman, MD, with Rush University Medical Center in Chicago and a member of the American Academy of Neurology.",1,press_release
"Simply knowing a child's home address and some socioeconomic data can serve as a vital sign - helping hospitals predict which children admitted for asthma treatment are at greater risk for re-hospitalization or additional emergency room visits, according to new research in the American Journal of Public Health.",1,press_release
Double jointed adolescents at risk for joint pain,1,press_release
No increase in severe cardiovascular events for children  adolescents taking ADHD medications,1,press_release
Low thyroid levels may signal heightened risk of death in hospitalized patients,1,press_release
Cefoxitin is an alternative treatment to carbapenems for urinary tract infections caused by ESBL-producing Enterobacteriaceae.,1,pubmed
Researchers from Brigham and Women's Hospital (BWH) have developed a risk score calculation that can help predict which patients with rhabdomyolysis (a condition that occurs due to muscle damage) may be at risk for the severe complication of kidney failure or death.,1,press_release
"Low testosterone levels may herald the subsequent development of rheumatoid arthritis in men, suggests research published online in the Annals of the Rheumatic Diseases.",1,press_release
A structured PA program reduced the risk of MMD even in older adults with extreme obesity.,1,pubmed
The PNPLA3 single nucleotide polymorphism (SNP) rs 738409 may represent an important genetic predictor and potential therapeutic target in chronic HCV liver damage.,1,press_release
"A new study has found that women who take aspirin have a reduced risk of developing melanoma--and that the longer they take it, the lower the risk.",1,press_release
CER-001 is well tolerated when administered to humans as single doses up to 45\\xa0mg/kg and mobilises and eliminates cholesterol via reverse lipid transport.,1,pubmed
Orally administered nutritional supplements can help to prevent the onset of sarcopenic obesity.,1,pubmed
Total and HDL cholesterol concentrations are subject to slight variations in relation to the duration of the pre-phlebotomy fasting period.,1,pubmed
This is the first study to look at this association.,1,press_release
"On bmj.com today, researchers identify certain lifestyle factors that make it more likely for a woman to have a normal pregnancy.",1,press_release
The nutritional course for patients undergoing colon surgery can be improved by implementing early oral nutritional supplements in the PACU.,1,pubmed
"Diabetic patients with ovarian cancer who took the drug metformin for their diabetes had a better survival rate than patients who did not take it, a study headed by Mayo Clinic shows.",1,press_release
"In newly diagnosed severe OHS, Bi-level PAP and CPAP resulted in similar improvements in ventilatory failure, HRQoL and adherence.",1,pubmed
"""A daily intake of approximately 0.7 g DHA increases LDL cholesterol by 7% in middle-aged men and women.""",1,pubmed
: The decline in mortality due to NCDs confirms that improvements in disease control have been achieved in Brazil.,1,pubmed
"The study, a collaboration between Lund University in Sweden and Stanford University, showed that the rate of suicide among men is almost three times that of women.",1,press_release
Findings from a recent University of Cincinnati (UC) and Cincinnati Department of Veterans Affairs (VA) Medical Center study show that multiple episodes of acute kidney injury during hospital stays for patients with diabetes are associated with a risk for developing chronic kidney disease.,1,press_release
New research appearing in the August issue of The Journal of Clinical Psychiatry adds to the growing work linking an infection caused by the Toxoplasma gondii parasite to suicide attempts.,1,press_release
"Intervention with a fiber-rich diet with brown rice effectively improved endothelial function, without changes in HbA1c levels, possibly through  reducing glucose excursions.",1,pubmed
"A new study reveals that the presence of an underlying deformity, known as cam impingement, is associated with hip damage in young men without any arthritis symptoms and detected using magnetic resonance imaging (MRI).",1,press_release
"In a high-risk cohort of patients undergoing TA-TAVR for AS, the use of the JenaValve THV is safe and effective.",1,pubmed
Deformed limbs one of several birth defects linked to smoking in pregnancy,1,press_release
Our data-suggest the effectiveness of exercise supervised by a PT at the workplace of nurses conducting shift work for health promotion.,1,pubmed
"The relationship between obesity and polycystic ovary syndrome may be exaggerated, likely because the women who actively seek care for the condition tend to be heavier than those identified through screening of the general population, researchers report.",1,press_release
"Children who regularly see specialists for chronic medical conditions are also using complementary medicine at a high rate, demonstrates recently published research from the University of Alberta and the University of Ottawa.",1,press_release
Elderly emergency patients less likely to receive pain medication than middle aged patients,1,press_release
Overdose deaths down 35 percent after opening of Vancouver s supervised injection site  UBC BC CfE study,1,press_release
Acute kidney injury in hospitalized diabetic patients linked to chronic kidney disease,1,press_release
Ezetimibe 20 mg daily reduced total and LDL cholesterol further in patients receiving statin therapy compared with 10 mg daily.,1,pubmed
The findings of this study demonstrate the benefits of treating diabetic foot infections at a specialized wound department with a multi-disciplinary team.,1,pubmed
Why do people with apple shaped bodies have an increased risk of kidney disease,1,press_release
physical stress a risk factor for stroke?,1,press_release
We found no benefit of routine antibiotic use with respect to nutritional recovery from uncomplicated severe acute malnutrition in Niger.,1,pubmed
Study finds association between oxygen deprivation before birth and ADHD,1,press_release
"The study, which focused on nursing homes in New Mexico, found that when a facility had between 51 and 75 percent of its health care personnel with direct patient care vaccinated, the chances of a flu outbreak in that facility went down by 87 percent.",1,press_release
PET scans predict effectiveness of treatment for multidrug resistant tuberculosis in HIV patients,1,press_release
Link between alcohol consumption and cardiovascular death depends on socioeconomics,1,press_release
Our paper highlights that PCI of lesions in patients with large calibre coronary arteries can successfully be achieved using biliary stents.,1,pubmed
"People who suffer from knee pain when using the stairs may be experiencing the early symptoms of osteoarthritis, according to a new study by University of Leeds experts.",1,press_release
"Biological agents used to treat rheumatoid arthritis seem to be associated with an increased risk of skin cancer, indicates a systematic review of published research in the Annals of the Rheumatic Diseases.",1,press_release
- The adoption of a comprehensive preoperative multidisciplinary approach led to significant improvements in the postoperative outcomes and also in the compliance to the postoperative follow-up.,1,pubmed
Patients with severe non inflammatory respiratory disease face anemia risk,1,press_release
A European study investigating the links between diet and disease has found that people who consume more fruit and vegetables have a lower risk of dying from ischaemic heart disease - the most common form of heart disease and one of the leading causes of death in Europe.,1,press_release
""" Telmisartan improved the hyperglycemia-induced cardiac fibrosis through the PPARÎ´/STAT3 pathway.",1,pubmed
"Moreover, these data provide further support for  the importance of coronary microvascular compromise in the pathophysiology of HFpEF.",1,pubmed
Slim women have a greater risk of developing endometriosis than obese women,1,press_release
"Undernutrition did not increase the risk of death; however, it did increase the relative risk for a longer hospital stay by 2.5.",1,pubmed
"Although they appear to identify low risk individuals with high levels of accuracy, the authors say ""their use as sole determinants of detention, sentencing, and release is not supported by the current evidence.""",1,press_release
"But new Johns Hopkins research, published in the Journal of the American Medical Association, shows that younger blacks -- those under the age of 50 -- actually do much worse on dialysis than equally sick whites who undergo the same blood-filtering process.",1,press_release
The LA Sprouts program positively affected a number of determinants  of dietary behaviors that suggest possible mechanisms by which gardening and nutrition education act to improve dietary intake and health outcomes.,1,pubmed
"Published in the January-February issue of the Annals of Family Medicine, the research is the first to link the availability of three specific attributes of primary care with reduced risk of death.",1,press_release
A prospective study by researchers at Brigham and Women's Hospital (BWH) observed an association between risk of second primary cancer and history of non-melanoma skin cancer in white men and women.,1,press_release
"An analysis of 27 studies linking psoriasis in 314,000 individuals with diabetes has found strong correlation between the scaly skin rash and the blood sugar disorder that predisposes patients to heart disease, say UC Davis researchers who led the review.",1,press_release
Almost 1 in 3 pedestrians  distracted  by mobiles while crossing street,1,press_release
There is a favorable effect of BS on the hypothyroid bariatric population.,1,pubmed
Flame retardants linked to lower birth weight babies,1,press_release
The risk can be amplified by high household chores load.,1,pubmed
These associations were not impacted by menopausal status.,1,pubmed
The results show that women who regularly consume more than three alcoholic drinks a week for at least 10 years have about half the risk of developing rheumatoid arthritis compared with non-drinkers.,1,press_release
The consumption of fortified cereal elicited greater increases than for unfortified cereal and improved biomarkers of micronutrient status.,1,pubmed
The preoperative nutritional status affected the postoperative survival time in patients with esophageal cancer.,1,pubmed
"Pleural mesothelioma patients who undergo lung-sparing surgery in combination with photodynamic therapy (PDT) show superior overall survival than patient treated using the conventional therapy of extrapleural pneumonectomy (EPP) (or en bloc removal of the lung and surrounding tissue) with PDT, indicates new research from the Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania.",1,press_release
"Summary of a study being published online November 13, 2012 in the Journal of Clinical Oncology, reporting that earlier discussions about end of life (EOL) care preferences are strongly associated with less aggressive care in the last days of life and increased use of hospice care for patients with advanced cancer.",1,press_release
Digoxin tied to increased risk of death in patients with atrial fibrillation,1,press_release
An early nutritional intervention with a supplemented MedDiet reduces the incidence of GDM and improves several maternal and neonatal outcomes.,1,pubmed
Common pregnancy conditions risk future diabetes,1,press_release
Researchers at St. Michael's Hospital and the Institute for Clinical and Evaluative Sciences (ICES) in Toronto have developed a new tool that will help doctors predict the probability of death in patients after an ischemic stroke.,1,press_release
"In a small study of 39 primary care doctors and 208 of their patients, Johns Hopkins researchers have found that physicians built much less of an emotional rapport with their overweight and obese patients than with their patients of normal weight.",1,press_release
"There is CBC and biochemical evidence to support the concern that obesity influences laboratory values, even in dogs considered clinically healthy.",1,pubmed
Heart disease patients with positive attitudes likely to exercise  live longer,1,press_release
"Thus, treatment-related factors such as  fatigue had a greater impact on cognitive decline than psychological factors.",1,pubmed
AHI contributed to higher AIP level.,1,pubmed
Do blood thinners   stroke treatment   danger  Study indicates the risk is low,1,press_release
Families of survivors of ECMO for heart conditions report favorable quality of life,1,press_release
"But joint custody seems to be less problematic than sole custody, the findings suggest.",1,press_release
Child s home address helps predict risk of readmission to hospital,1,press_release
"The researchers found that people with a history of non-melanoma skin cancer had a modestly increased risk of getting cancer in the future, specifically breast and lung cancer in women and melanoma in both men and women.",1,press_release
Sleep apnoea severity has been associated with increased cancer mortality in a new study.,1,press_release
Low muscle strength in adolescence linked to increased risk of early death,1,press_release
Age at first menstrual cycle  menopause tied to heart disease risk,1,press_release
"The signs of atopy may be present long before symptoms begin, even in month-old babies, according to a new research study from Denmark.",1,press_release
"The study also shows that, while survival of patients with early onset type 1 diabetes (age 0-14 years) has improved with time, survival of patients with late onset type 1 diabetes (age 15-29 years) has deteriorated since the 1980s.",1,press_release
The study also showed there was a 90 percent increase in the diagnosis of ADHD among non-Hispanic black girls during the same nine-year period.,1,press_release
A collaborative study between investigators at the Norwegian Institute of Public Health and Columbia University's Mailman School of Public Health has now reported that mothers who took folic acid supplements from 4 weeks before to 8 weeks after conception reported a significantly lower prevalence of severe language delay in their children at age 3.,1,press_release
Frequent dental X rays linked to most common brain tumor,1,press_release
Research ties lightning to onset of headache  migraines,1,press_release
"In a surprising finding with significant implications for older women, researchers at Albert Einstein College of Medicine of Yeshiva University and NYU School of Medicine have found that high levels of triglycerides (blood fats) are the strongest risk factor for the most common type of stroke in older women - more of a risk factor than elevated levels of total cholesterol or of low-density lipoprotein (LDL) cholesterol (known as ""bad"" cholesterol).",1,press_release
Higher cord plasma BDNF levels protected against nondiabetic macrosomia.,1,pubmed
"And not all systems are the same: some perform worse than others, the study shows.",1,press_release
Rochester study  Age a big factor in prostate cancer deaths,1,press_release
"Intensive IYCF intervention differentially advanced language and gross motor development, which was partially explained through improved complementary feeding.",1,pubmed
Participatory community-based nutrition education for caregivers improved child dietary diversity even in a food insecure area.,1,pubmed
"""PLD has efficacy comparable to that of common salvage regimens in patients with taxane-refractory metastatic breast cancer, thereby representing a useful therapeutic option.""",1,pubmed
"Patients with longer-lasting chest pain are more likely having a heart attack than those with pain of a shorter duration, according to a study by researchers at Henry Ford Hospital.",1,press_release
Thinner diabetics face higher death rate,1,press_release
Highlight 	A simple model using 5 commonly available variables from electronic health records adequately discriminates between socially disadvantaged individuals with chronic kidney disease who will and will not progress to kidney failure.,1,press_release
Packing on the pounds in middle age linked to dementia,1,press_release
"This prespecified secondary analysis shows that, when added to usual care, liraglutide resulted in lower rates of the development and progression of diabetic kidney disease than placebo.",1,pubmed
LDL  cholesterol and triglycerides exhibit highly significant variability; the greatest impact is seen with the triglycerides.,1,pubmed
These cardiac biomarker data provide support for the beneficial cardiovascular\\xa0effect of sodium glucose co-transporter 2 inhibitors in T2DM.,1,pubmed
High triglyceride levels found to predict stroke in older women,1,press_release
"""Robotic procedure was feasible and could be implemented for treating  the first setting of mixed indications for gynecologic surgery.""",1,pubmed
A study published in this week's PLoS Medicine suggests that there might be an association between maternal immunization with inactivated influenza vaccine during pregnancy and reduced likelihood of prematurity and the baby being small for gestational age.,1,press_release
"This meta-analysis suggests that therapy with BAS significantly improves HDL-C, LDL-C, and glycemic markers including fasting blood glucose, HbA1c levels, while deteriorating triglyceride levels.",1,pubmed
"Caffeine intake reduced the odds of prevalent ED, especially an intake equivalent to approximately 2-3 daily cups of coffee (170-375 mg/day).",1,pubmed
Indoor air pollution and delayed measles vaccination increase the risk for severe pneumonia among children aged below five years.,1,pubmed
Recurrence risk of autism in younger siblings higher than thought,1,press_release
"A relatively brief interruption of HAART resulted in significant improvements in total cholesterol, LDL cholesterol, and triglyceride levels.",1,pubmed
Risk factors in hospital readmissions among general surgery patients identified in study,1,press_release
Chlamydia and gonorrhoea infections linked to pregnancy complications,1,press_release
Survival rates of kids suffering cardiac arrest improve with new training approach,1,press_release
"The results of the present study confirm that simple non-invasive intervention aimed to normalize BMI and to control risk factors through appropriate lifestyle can be highly effective in reducing the AF burden, by acting on comorbidities and proarrhythmic mechanisms.",1,pubmed
Same-statin rechallenge was highly tolerable and efficacious.,1,pubmed
"UCLA researchers have described a new form of irritable bowel syndrome (IBS) that occurs after an acute bout of diverticulitis, a finding that may help lead to better management of symptoms and relief for patients.",1,press_release
"In preschool-age children, an intensive 6-month behavioral skills-based intervention is necessary to reduce obesity.",1,pubmed
LSG reduced calorie intake both through volume of food and the calorie density of the food consumed.,1,pubmed
Insomnia is linked to increased risk of heart failure,1,press_release
"The proportion of Americans who are severely obese -- those people 100 pounds or more overweight -- continues to increase rapidly and much faster than those with moderate obesity, but the rate of growth has slowed, according to a new RAND Corporation study.",1,press_release
Nighttime surgery not a factor in survival for heart and lung transplants,1,press_release
Rate of women with pregnancy associated cancer on the increase,1,press_release
There are no indications that endogenous and exogenous gonadal hormones affect the radiation dose-response relationship.,1,pubmed
Repeated epinephrine administration improved CPC 1-2 outcome when epinephrine was administrated within 20min after an emergency call for witnessed cardiogenic OHCA.,1,pubmed
Widely used sedatives sleeping pills linked to increased fatal pneumonia risk,1,press_release
"Trained lay health staff and volunteers from the rural southern USA were able to deliver a translation of a high-intensity behavioural intervention targeted to African American women, resulting in clinically meaningful weight loss and improvement in other metabolic outcomes in a significant proportion of participants.",1,pubmed
Coffee drinking linked to reduced stroke risk in women,1,press_release
Cohort study Online First doi 10.1136/emermed-2012--2-1881] Patients admitted to hospital as emergencies on public holidays are significantly more likely to die than those admitted on other days of the week - including weekends - indicates research published online in Emergency Medicine Journal.,1,press_release
"The study findings suggest that although WV nutrition interventions  have shown impact, there is also a nonnutritional pathway of child stunting in rural Armenia.",1,pubmed
"People with an overactive thyroid gland (hyperthyroidism) carry a greater risk of developing irregular heart rhythm (known as atrial fibrillation) than those with normal thyroid function, finds a study published on bmj.com today.",1,press_release
Aromatherapy massage is a simple and effective nonpharmacological nursing intervention that can be used to manage neuropathic pain and improve QoL  in patients with painful neuropathy.,1,pubmed
"Several types of job carried out by future fathers may be linked to an increased risk of birth defects in their babies, suggests research published online in Occupational and Environmental Medicine.",1,press_release
"Therefore, close monitoring of blood sugar control is important to slow CKD progression, but long-term prospective cohorts are needed to gain better insights into the impact of QoC indicators on CKD progression.",1,pubmed
"The study is the first performed outside a sleep laboratory to show that sleep duration is directly tied to vaccine immune response, the authors said.",1,press_release
Starchy  high carbohydrate diet associated with recurrence of colon cancer,1,press_release
The initial negative nitrogen balance can be increased by more aggressive feeding regimes than the usual ones.,1,pubmed
"""RGPC did not appear to directly affect general risk-taking behaviors  or STIs, since it focuses on diabetes and reproductive health issues.""",1,pubmed
"The authors say their findings require confirmation, but add to a growing body of evidence suggesting a possible link between long term cardiovascular risks and certain antibiotics, known as macrolides.",1,press_release
Concerns over accuracy of tools to predict risk of repeat offending,1,press_release
Older bikers 3 times as likely to be seriously injured in crashes as younger peers,1,press_release
"Breast reconstruction with implants increased patient satisfaction with the surgical outcome, but did not influence patients physical and sexual well-being or their satisfaction with the treatment received.",1,pubmed
CDC reports that unexplained skin condition is non infectious  not linked to environmental cause,1,press_release
Statin treatment does not modulate HDL function in this regard.,1,pubmed
NYU Steinhardt researcher pinpoints biological risk factor in obesity related cancers,1,press_release
Common antibiotic linked to heart problems in patients with lung conditions,1,press_release
Smoking intensity and cancer markers predict seriousness of bladder cancer,1,press_release
This study suggests that known genetic risk variants contribute a significant but small amount to overall T2D risk variation in Malaysian population groups.,1,pubmed
""" L-trp is a luminal regulator of CCK release with effects on gastric  emptying, an effect that could be mediated by CCK.",1,pubmed
Supply of hospice services strongly associated with local area s median household income,1,press_release
"""Heavy alcohol consumption, diabetes, and viral hepatitis were found to exert independent and synergistic effects on risk of HCC in U.S. blacks and whites.""",1,pubmed
Young children exposed to anesthesia multiple times show elevated rates of ADHD,1,press_release
Obese patients in this retrospective study had significantly improved survival relative to normal weight patients.,1,pubmed
Early menarche and nulliparity mainly impacted luminal tumor risk.,1,pubmed
This study provides new information regarding functional outcomes and the factors that influence meaningful aspects of functioning in critically ill children.,1,pubmed
Results from a new study conducted by researchers at The Ohio State University Comprehensive Cancer Center - Arthur G. James Cancer Hospital and Richard J. Solove Research Institute (OSUCCC-James) show women who wait more than 60 days to begin treatment for advanced breast cancer face significantly higher risks of dying than women who start therapy shortly after diagnosis.,1,press_release
The US Centers for Disease Control and Prevention has completed a comprehensive study of an unexplained skin condition commonly referred to as Morgellons and found no infectious agent and no evidence to suggest an environmental link.,1,press_release
Ziv-aflibercept appears to be safe and effective in patients with refractory DME previously treated with other anti-VEGF agents in the short term.,1,pubmed
"As predicted by the social cognitive processing theory, cognitive processing mediated the relationship between social constraints and depressive symptoms.",1,pubmed
"Intervention-effect among overweight/obese and physically inactive women was, however, dependent on exercise-adherence.",1,pubmed
"""Masked replacement of sugar-containing beverages with noncaloric beverages reduced weight gain and fat accumulation in normal-weight children.""",1,pubmed
"The study, published in the journal Circulation, found that the tool determined the likelihood of death in stroke patients 30 days and one year after an ischemic stroke.",1,press_release
New online tool predicts probability of death from stroke,1,press_release
"During the period while the men were followed, those who expended  more than 12,600 kilojoules per week in physical activity were 48 percent less likely to die than those who burned fewer than 2,100 kilojoules per week.",1,press_release
"There is no evidence to link mildly elevated thyroid-stimulating hormone (TSH) levels to an increase in mortality among the elderly, according to a recent study accepted for publication in The Endocrine Society's Journal of Clinical Endocrinology & Metabolism (JCEM).",1,press_release
Postoperative delirium in cardiac surgery patients associated with prolonged cognitive impairment,1,press_release
"Independent of diabetic- and oral clinical status, dietary habits discriminated between individuals with and without oral impacts.",1,pubmed
"The quality of life of these patients, after massive weight loss, is also highly improved by these procedures.",1,pubmed
Kessler researchers link left sided brain injury with greater risk for hospital acquired infections,1,press_release
"Stroke survivors who smoke put themselves at a greater risk of additional strokes, heart attack or death than those who never smoked, according to new research in the American Heart Association's journal Stroke.",1,press_release
People who received frequent dental x-rays in the past have an increased risk of developing the most commonly diagnosed primary brain tumor in the United States.,1,press_release
Increased time to pregnancy linked to child s neurological development,1,press_release
"BRBC does not improve survival of women with MBC in this study, though longer follow up is warranted.",1,pubmed
Patients with both type 1 diabetes and CKD have an increased risk of adverse outcomes.,1,press_release
Cough may warn of danger for patients with lung scarring disease,1,press_release
Risk of blood clots in veins hereditary,1,press_release
"A gene linked to emphysema also can be a factor for developing lung cancer unrelated to cigarette smoking, UT Southwestern Medical Center research indicates.",1,press_release
The differences found by NH size support the hypothesis that the number of residents living in a NH has an impact on how nutritional care is performed.,1,pubmed
"Dietary interventions in older people were effective in maintaining  fruit and fish intake, but this did not lead to a significant reduction in cognitive decline.",1,pubmed
"In a 12-week clinical trial in overweight adults, YY-312 resulted in significantly greater reduction in body fat vs. placebo, while being safe and well tolerated.",1,pubmed
Lack of sleep is linked to obesity  new evidence shows,1,press_release
Chronic stress linked to high risk of stroke,1,press_release
"According to our findings, cyanosis does not affect TEG parameters in children with CHD.",1,pubmed
"Complaints were more common in men treated with radical prostatectomy (surgical removal of the prostate) or male hormone-blocking drugs combined with radiation therapy, according to the study by researchers from Dana-Farber/Brigham and Women's Cancer Center (DF/BWCC).",1,press_release
Kaiser Permanente study  Change in PSA levels over time can help predict aggressive prostate cancer,1,press_release
"In low income, urban populations, this rate was stereotypically thought to be higher due to a number of factors, including a perceived lack of access to health care and higher rates of crime and drug abuse.",1,press_release
Emergency admissions death toll significantly higher on public holidays,1,press_release
Danish HIV patients can live as long as the general population when treated optimally,1,press_release
"Muscular strength in male adolescents and premature death: cohort study of one million participants Low muscle strength in adolescence is strongly associated with a greater risk of early death from several major causes, suggests a large study published on bmj.com today.",1,press_release
Feeling lonely linked to increased risk of dementia in later life,1,press_release
"The benefits were achieved by simply distributing the workload and organizing schedules, without new investments or additional personnel.",1,pubmed
Improvements in weight and fasting glucose mediated the decrease in pHDL index.,1,pubmed
Ten years of behavioral weight loss intervention did not result in an overall difference in the prevalence of cognitive impairment among overweight  or obese adults with type 2 diabetes.,1,pubmed
"It finds that rosiglitazone is associated with significantly higher odds of congestive heart failure, heart attack and death compared with a similar drug (pioglitazone).",1,press_release
"""To conclude, advice to follow LCD or LFD had similar effects on weight reduction while effects on inflammation differed.""",1,pubmed
"In particular, prefrailty and body mass index were key factors that affected nutritional status in older adults.",1,pubmed
The combination of rosuvastatin 10mg/ezetimibe 10mg was an effectively alternative therapy superior to rosuvastatin 20mg or 10mg with a greater effect on lowering LDL-C and a lower incidence of drug-related adverse events in Chinese patients.,1,pubmed
The study found that people who visit retail medical clinics are less likely to return to a primary care physician for future illnesses and have less continuity of care.,1,press_release
New study finds increase in nonfatal food related choking among children in the US,1,press_release
"A new study published in the American Journal of Transplantation reveals that there is a significant risk of serious skin cancers, including cutaneous squamous cell carcinoma and melanoma, in heart transplant patients.",1,press_release
"A new study conducted by researchers at NYU Langone Medical Center and Yale School of Medicine shows that when hospitals acquire surgical robotic technology, men in that region are more likely to have prostate cancer surgery.",1,press_release
Eyes with previous surgical procedure was prone to CCD occurrence and longer axial length was protective against CCD.,1,pubmed
Renal risk index  A clinical tool to predict the risk of end stage renal disease,1,press_release
Medically underserved girls receive less frequent evaluation for short stature,1,press_release
High risk donor livers used with greater frequency in transplantations,1,press_release
"The results reveal that the fatality rate among consumers of both drugs is 14.3 times higher than for the general population, while among those only using cocaine, it is 5.1 times higher.",1,press_release
Surgery provides a significant survival benefit to trimodality-eligible esophageal adenocarcinoma patients with locally advanced disease.,1,pubmed
"Women who drink 15 grams or less of alcohol a day (the equivalent of one drink of any alcoholic beverage) at midlife may be healthier when older than women who do not drink at all, who consume more than two drinks a day, or who consume four drinks or more at the one time.",1,press_release
"Moreover, the benefit varies according to the adiponectin basal level and adiponectin variation after supplementation.",1,pubmed
"Contrary to common belief, men age 75 and older are diagnosed with late-stage and more aggressive prostate cancer and thus die from the disease more often than younger men, according to a University of Rochester analysis published online this week by the journal, Cancer.",1,press_release
"However, body mass index greater than 25  and smoking history are cause for caution.",1,pubmed
This may provide a mechanistic explanation for the relationship between obesity and sleep apnea.,1,press_release
"William P. Bozeman, M.D., an associate professor of emergency medicine at Wake Forest Baptist Medical Center, and colleagues reviewed 1,201 cases of real-life Taser uses by law enforcement agencies but found none in which the devices could be linked to cardiac complications, even when the Taser probes landed on the upper chest area and may have delivered a shock across the heart.",1,press_release
"In the first large population-based, long-term investigation of the association between preterm birth and later retinal detachment, the research determined that birth before 32 weeks is associated with increased risks of retinal detachment in childhood, adolescence and young adult life.",1,press_release
These findings show that patients with atherosclerotic cardiovascular disease benefit from lowering of LDL cholesterol levels below current targets.,1,pubmed
"A recent study has shown that cognitive impairment is evident early on in preschool children with epilepsy, consistent with results of similar studies in older children.",1,press_release
"When compared to those with normal weight, people who were overweight or obese had no increased risk of death during a follow-up period of six years.",1,press_release
"The assessed educational intervention promoted significant changes in the health status of the children, reinforcing the importance of training for  professionals who care for young children in day-care centres in developing countries in order to promote child health.",1,pubmed
"People with HIV have a 15 years longer life expectancy thanks to improved treatments over the past 13 years, according to a new study published on http://www.bmj.com today.",1,press_release
Metformin use does not increase the risk of RAAA among individuals with diabetes.,1,pubmed
"Their findings, published today in the online edition of Journal of the American Geriatrics Society, suggests that ""nature"" (in the form of protective longevity genes) may be more important than ""nurture"" (lifestyle behaviors) when it comes to living an exceptionally long life.",1,press_release
An intervention for parents and children to improve HS preschoolers emotional and behavioral self-regulation in combination with an obesity-prevention curriculum did not reduce obesity prevalence or most obesity-related behaviors.,1,pubmed
Both general and central adiposity have causal effects on CHD and type 2 diabetes mellitus.,1,pubmed
Cognitive decline incidence higher in Southern stroke belt,1,press_release
"The advisory, published in the American Heart Association's journal Circulation, is based on a thorough review of recent laboratory, animal, observational and clinical studies that reaffirm the  association's 2011 advisory that limiting sodium (salt) to less than 1,500 mg per day is linked to a decreased risk of high blood pressure and cardiovascular disease, including stroke.",1,press_release
Results showed that 40 percent of teens aged 13 to19 reported an adverse effect while ingesting energy drinks.,1,press_release
"Multiple sclerosis (MS) patients appear to have a lower cancer risk, according to a new study led by researchers at the University of British Columbia and Vancouver Coastal Health.",1,press_release
Calcineurin inhibitors suppress insulin secretion in these patients in a dose-dependent manner.,1,pubmed
The cancer screening inclusion criteria of the national referral system have a strong effect on receipt of screening; LE considerations are less influential.,1,pubmed
Prescribing micronutrient-fortified SQ-LNS to ill children presenting for primary care in rural Gambia had a very small effect on linear growth and did not reduce morbidity compared to unfortified SQ-LNS.,1,pubmed
"Heart disease patients with positive attitudes are more likely to exercise and live longer, according to new research in the American Heart Association journal Circulation: Cardiovascular Quality and Outcomes.",1,press_release
Correct and meticulous placement of the flap inside the cystic cavity is the most critical issue for the success of the procedure.,1,pubmed
Pre existing insomnia linked to PTSD and other mental disorders after military deployment,1,press_release
It has therefore contributed to an improved  understanding of epidemiology and disease burden and may in future contribute to  improved management and outcomes.,1,pubmed
Children of deployed parents at higher risk for alcohol  drug use,1,press_release
UK doctors still undertreating major risk factor for stroke,1,press_release
"However, the effects on ultrafiltration and fluid accumulation disappear with time.",1,pubmed
"Mothers with asthma may be more vulnerable, the findings indicate.",1,press_release
"Researchers at Washington University School of Medicine in St. Louis have developed a genetic test that can accurately predict whether the most common form of eye cancer will spread to other parts of the body, particularly the liver.",1,press_release
UT Southwestern research uncovers genetic link between emphysema  lung cancer,1,press_release
"Gurion University of the Negev (BGU) researchers have determined that preeclampsia is a significant risk factor for long-term health issues, such as chronic hypertension and hospitalizations later in life.",1,press_release
Successful pregnancy possible after kidney transplant,1,press_release
Blacks develop high blood pressure one year faster than whites,1,press_release
"To explore the intensity of snoring and  to postoperatively monitor the efficacy of surgery used to treat snoring, telephonic sound analysis is both new and effective and reduces the need for patient attendance at a hospital.",1,pubmed
Surgical approach and stent usage did not significantly influence symptom outcomes.,1,pubmed
"U.S. sleep specialists from the Mayo Clinic found that the fall rate among the 4,962 patients who took zolpidem during their hospital stay was more than four times as high as the 11,358 who did not take the drug.",1,press_release
The 4 point test to predict death risk from C  difficile,1,press_release
"Symptoms develop earlier in patients with triple A syndrome, but the diagnosis is delayed and this has substantial nutritional impact.",1,pubmed
The magnitude of the difference in OA rates between military service members and the general population also increased with advancing age category.,1,press_release
"Type 2 diabetics who have severe hypoglycaemia are at higher risk of cardiovascular disease, a paper published today on bmj.com suggests.",1,press_release
