sentence,label,source
"Overweight and obesity are associated with an increased incidence of CKD in metabolically healthy young and
middle-aged participants",1,haber
Migraine is associated with variations in structure of brain arteries,1,press_release
ProSavin was safe and well tolerated in patients with advanced Parkinson’s disease. Improvement in motor behaviour was observed in all patients.,1,haber
"In conclusion, short-term exposure to ambient carbon monoxide was associated with decreased risk of hospitalizations for COPD, suggesting some acute protection of carbon monoxide exposure against COPD exacerbations",1,haber
Researchers identify early biomarker for future atopy in asymptomatic children,1,press_release
"In this multicenter, prospective analysis, the authors found no significant acellular dermal matrix effects on complications, time to exchange, or patient-reported outcome in immediate expander/implant breast reconstruction.",1,pubmed
UC Davis cancer researchers have found that older men with early-stage testicular cancer who opt for surveillance with regular CT scans over lymph node removal are at greater risk for secondary cancers.,1,press_release
"Results suggest that dietary changes, particularly decreasing saturated fat relative to polyunsaturated fat and decreasing total calories, could independently account for
some of the benefits of weight loss in women with UI.",1,haber
Adolescent and young adult lesbians may be less likely to initiate HPV vaccination than their heterosexual counterparts.,1,haber
Results from a new study conducted by researchers at The Ohio State University Comprehensive Cancer Center - Arthur G. James Cancer Hospital and Richard J. Solove Research Institute (OSUCCC-James) show women who wait more than 60 days to begin treatment for advanced breast cancer face significantly higher risks of dying than women who start therapy shortly after diagnosis.,1,press_release
Heart failure patients twice as likely to die if admitted to general wards,1,press_release
"Furthermore, these findings reveal that the benefits of  physical activity to improvements in cognitive function are particularly evident  among children who are obese.",1,pubmed
Elevated blood pressure increasing among children  adolescents,1,press_release
"High levels of desk-based sitting time were associated with an increased likelihood of negative weight-related health outcomes, whereas frequency of getting up from sitting at the desk was not.",1,haber
Each 1  mg dL(-1) increase in HDL decreased the odds of severe sepsis by 3% during hospitalization.,1,pubmed
"The study supports a J-shaped association between alcohol and mortality in older adults,
which remains after adjustment for cancer risk. The results indicate that intakes below 1
drink per day were associated with the lowest risk of death.",1,haber
Medication use higher among overweight  obese kids,1,press_release
"The research, which will be presented today (Tuesday 4 September 2012) at the European Respiratory Society's (ERS) Annual Congress in Vienna, adds to evidence presented earlier this year highlighting a link between severe sleep apnoea and cancer.",1,press_release
"These results show that self reported engagement is not associated with the trajectory of cognitive decline in late life, but is associated with the acquisition of ability during the life course. Overall, findings suggest that high performing adults engage and those that engage more being protected from relative decline.",1,haber
"Summary of a study being published online November 13, 2012 in the Journal of Clinical Oncology, reporting that earlier discussions about end of life (EOL) care preferences are strongly associated with less aggressive care in the last days of life and increased use of hospice care for patients with advanced cancer.",1,press_release
"After adjusting for maternal age, marital status, education, pregnancy intention, stressful life events, third-trimester use of tobacco and alcohol and gestational age at delivery, physical violence by an intimate partner around the time of pregnancy was positively but non-significantly associated with excessive (but not deficient) gestational weight gain",1,haber
"Research shows that use of popular antidepressants is linked to an increased risk of some strokes caused by bleeding in the brain, but that the risk is low, according to a multi-study analysis published in the October 17, 2012, online issue of Neurology&reg;, the medical journal of the American Academy of Neurology.",1,press_release
Trauma centers serving mostly white patients have lower death rates for patients of all races,1,press_release
"Medicaid cost growth fell in Massachusetts after SNAP benefits increased,
especially for people with chronic illnesses with high sensitivity to food insecurity.",1,haber
ICU admission of patients for whom the decision appeared to be discretionary was associated with improved survival,1,haber
Surgery provides a significant survival benefit to trimodality-eligible esophageal adenocarcinoma patients with locally advanced disease.,1,pubmed
Researchers from Taiwan have confirmed a bidirectional relation between schizophrenia and epilepsy.,1,press_release
A new study suggests more than half of people who develop Alzheimer's disease before the age of 60 are initially misdiagnosed as having other kinds of brain disease when they do not have memory problems.,1,press_release
The present meta-analysis confirms and reinforces the evidence of a diabetogenic effect by statins utilization.,1,pubmed
Canadian researchers have found that maternal multiple sclerosis (MS) is generally not associated with adverse delivery outcomes or risk to their offspring.,1,press_release
A University of Adelaide study has identified the risk of major birth defects associated with different types of assisted reproductive technology.,1,press_release
Our results indicate that living in a neighborhood with a greater percentage of older adults is related to better individual cognition at baseline but we did not find any significant association with cognitive decline.,1,haber
"While awareness campaigns may be getting women to go to the hospital more quickly during a heart-attack, a new look at hospital data shows women have longer hospital stays and are more likely than men to die in the hospital after a heart attack.",1,press_release
differences emerged suggesting worse health among those who gave birth,1,haber
People using oral bisphosphonates for the first time may be at a higher risk of scleritis and uveitis compared to people with no bisphosphonate use,1,haber
An increasing number of midlife vascular risk factors was significantly associated with elevated amyloid SUVR; this association was not significant for latelife risk factors,1,haber
"Alpha-blocker therapy was associated with an increased risk of ischemic stroke during the early initiation period, especially among patients who were not taking other antihypertensive agents.",1,haber
The constant presence of ASL staff in school has promoted important changes: cultural change and about the management of allergy and food intolerance.,1,pubmed
Our analyses suggest that temporary employment is not harmful to mental health in the Australian context and that it may be beneficial for 55- to  64-year-olds transitioning from stable permanent employment to casual employment.,1,haber
"Patients with blood pressure of 130–159/70–89 mmHg had the lowest adjusted mortality, and those in whom both SBP and DBP were concomitantly very high or very low had the highest mortality",1,haber
"In multivariable analyses, risk of hospitalization and risk of ED visit increased monotonically with level of multimorbidity.",1,haber
"Collectively, these findings indicate that energy-matched high intensity and moderate intensity exercise are effective at decreasing IHL and NAFLD risk that is not contingent upon reductions in abdominal adiposity or body  mass.",1,pubmed
Postoperative delirium in cardiac surgery patients associated with prolonged cognitive impairment,1,press_release
"A higher BMI and a greater prevalence of comorbidities had driven patients to seek a more radical solution for their obesity, i.e., surgery.",1,pubmed
Uninsured patients (and women) were significantly less likely to undergo interhospital transfer.,1,haber
"Based on these results, cumulative comorbidity can help explain survival variability and improve prognostic accuracy.",1,pubmed
"A new analysis finds that compared to Caucasians, African-Americans with systemic scleroderma have more antibodies in the blood that are linked to severe complications and an increased likelihood of death.",1,press_release
immunosuppressive maintenance therapy after transplantations seems to be sufficient to prevent de novo ERT inhibition in ERT-naıve patients,1,haber
... estimates show that for short-term welfare recipients FDP decreased the prevalence of anxiety by 40% and increased depression by 8%. For black women both anxiety and depression diagnoses declined while Hispanic women experienced a 68% increase in depression,1,haber
"Although the register has not been reported to improve care coordination, it has contributed to increased reported prevalence of gestational  diabetes among high risk Aboriginal women, in a routinely collected jurisdiction-wide pregnancy dataset.",1,pubmed
Dementia sufferers more likely to be diagnosed with urinary or fecal incontinence,1,press_release
These associations were not impacted by menopausal status.,1,pubmed
Suicide risk factors mapped,1,press_release
Statin treatment does not modulate HDL function in this regard.,1,pubmed
Improved diet quality over 12 years was consistently associated with a decreased risk of death.,1,haber
"eclampsia during their first pregnancy (known as preterm pre-eclampsia) - and who don't go on to have any more children - are at greater risk of dying from heart disease in later life than women who have subsequent children, finds a study published on bmj.com today.",1,press_release
"A drug commonly prescribed to help patients sleep in hospitals has been associated with an increased risk of falls, according to a study published in the Journal of Hospital Medicine.",1,press_release
DBT increased lesion conspicuity but failed to accurately assess tumour size of ILC.,1,pubmed
This  work highlights the importance of several psychosocial factors in influencing patients surgical decisions.,1,pubmed
England s smoking ban linked to annual 5 percent drop in emergency admissions for asthma,1,press_release
"The study is the first performed outside a sleep laboratory to show that sleep duration is directly tied to vaccine immune response, the authors said.",1,press_release
MISC was effective in teaching Ugandan caregivers to enhance their childrens cognitive development through practical and sustainable techniques applied during daily interactions in the home.,1,pubmed
"There was an association between physical activity (per SD increase) and grey matter volume after adjustment for a range of covariates, although this association was only detected in older adults(>60 years old).",1,haber
"Myocardial infarction survivors who consume a higher-quality diet,  which has been associated with a lower risk of coronary heart disease in primary prevention, have lower subsequent all-cause mortality",1,haber
Patients with raised d-dimer levels after discontinuing anticoagulant therapy for VTE provoked by a minor transient risk factor were at an increased risk for recurrences,1,haber
New research shows significantly higher osteoarthritis (OA) incidence rates in military populations than among comparable age groups in the general population.,1,press_release
"In conclusion, the results of our population-based case-control study support a putative role of the CLOCK gene in the development of breast cancer in shift workers.",1,pubmed
"HIV-infected men have higher mortality on ART than women in South African programmes, but these differences are only partly explained by more advanced HIV disease at the time of ART initiation, differential LTF and subsequent mortality, and differences in responses to treatment.",1,haber
"""The results of the study show that in the course of HIV infection overweight/obesity affected men and women admitted with normal weight, although a greater proportion of women progressed to obesity.""",1,pubmed
"Funded by the National Cancer Institute, the study found that photosensitizing antihypertensive drugs such as nifedipine and hydrochlorothiazide were associated with cancer of the epithelial cells known as squamous cells--which are the main part of the outermost layer of the lips and skin.",1,press_release
"By use of time-stratified referent selection and conditional logistic regression analysis, an overall 9%increase
in odds of hospitalization for acute renal failure per 5F (2.78C) was found for mean temperature at a 1-day lag",1,haber
"Intensified therapy was effective, but target attainment was still low at 40.3% or 13.9% with regard to the new 2011 guidelines issued by the European Atherosclerosis Society (EAS) and the ESC on dyslipidemias.",1,pubmed
"Researchers from Spain established that liver stiffness, measured by transient elastography (TE), is an independent predictor of liver failure, hepatocellular carcinoma (HCC), and mortality in cirrhotic patients coinfected with the human immunodeficiency virus (HIV) or acquired immune deficiency syndrome (AIDS), and hepatitis C virus (HCV).",1,press_release
Reduction of CV diseases is mediated by the pleiotropic effects of weight loss through surgery.,1,pubmed
The presence of persistent bilateral global nephrograms suggests an increased risk of AKI,1,haber
"In a national sample of hospitals, performance of coronary angiography in asymptomatic patients was associated with higher rates of inappropriate PCI and lower rates of appropriate PCI.",1,haber
"Although many measures have been developed, they tend to be complex, labor intensive, have an unclear relationship with improved outcomes, and concentrate on processes of care rather than clinical outcomes.",1,press_release
"Blacks with prehypertension also have a 35 percent greater risk of progressing to high blood pressure than whites, according to health records of 18,865 adults 18 to 85.",1,press_release
"Among adolescents followed up over 2 years, there was a statistically significant but modest association between higher frequency of digital media use and subsequent symptoms of ADHD.",1,haber
"The risk of non-fatal venous thromboembolism among users of oral contraceptives containing drospirenone seems to be around twice that of users of oral contraceptives containing levonorgestrel, after the effects of potential confounders and prescribing biases have been taken into account.",1,haber
"Ann Arbor, Mich. -- Wealth, population size, race and age associate with the supply of hospice care available in a county, according to a study published in the Journal of Pain and Symptom Management this month.",1,press_release
"""Adiposity indicators and age play an important role in the prevalence of  overweight and obesity.""",1,pubmed
Epileptic seizures linked to significant risk of subsequent brain tumor,1,press_release
The 4 point test to predict death risk from C  difficile,1,press_release
"The addition of ezetimibe to simvastatin in patients stabilized after acute coronary syndrome reduces the frequency of ischemic stroke, with a particularly large effect seen in patients with a prior stroke.",1,pubmed
Women who develop the condition only in the final weeks of pregnancy (known as term pre-eclampsia) are at less risk.,1,press_release
"Individuals with high plasma furin concentration have a pronounced dysmetabolic phenotype and elevated risk of diabetes mellitus and
premature mortality.",1,haber
"Weight-based norepinephrine dosing using actual body weight did not result in more tachycardia in the morbidly obese compared to normal weight patients, despite greater total exposure.",1,pubmed
GTF is well tolerated and helps with catch-up growth and puberty.,1,pubmed
"In a high-risk cohort of patients undergoing TA-TAVR for AS, the use of the JenaValve THV is safe and effective.",1,pubmed
Our data-suggest the effectiveness of exercise supervised by a PT at the workplace of nurses conducting shift work for health promotion.,1,pubmed
"In two randomized trials comparing the PCSK9 inhibitor bococizumab with placebo, bococizumab had no benefit with respect to major adverse cardiovascular events in the trial involving lower-risk patients but did have a significant benefit in the trial involving higher-risk patients.",1,pubmed
"A prospective study by U.K. researchers found that adolescents who are double-jointed--medically termed joint hypermobility--are at greater risk for developing musculoskeletal pain as they get older, particularly in the shoulders, knees, ankles and feet.",1,press_release
Rare SCN4A variants that directly alter NaV1.4 function occur in infants who had died from SIDS.,1,haber
An estimated 95% credible interval for the residual hazard ratio under 1 of the fitted models was 0.64–1.57; the strongest positive association was observed in the Southern states.,1,haber
"Past coverage expansions were associated with little or no change in society-wide hospital use; increases in  groups who gained coverage were offset by reductions among others, suggesting that bed supply limited increases in use",1,haber
Vildagliptin effectively improved glucose level with a significantly greater reduction in glycemic variability and hypoglycemia than glimepiride in patients with T2DM ongoing metformin therapy.,1,pubmed
"This study demonstrates the positive effects of state-wide, school-based health promotion on incidental abdominal obesity, at affordable costs and with proven cost-effectiveness.",1,pubmed
"Given that post-operative TSH levels were similar in the two groups, these observations are probably due to the correction  of eSCH, suggesting a direct effect of eSCH on body weight regulation and lipid metabolism.",1,pubmed
shorter delay to PPCI is associated with lower risk for readmissions or outpatient contacts due to CHF during follow-up.,1,haber
"In patients with active ophthalmopathy, teprotumumab was more effective than placebo in reducing proptosis and the Clinical Activity Score.",1,pubmed
"Gurion University of the Negev (BGU) researchers have determined that preeclampsia is a significant risk factor for long-term health issues, such as chronic hypertension and hospitalizations later in life.",1,press_release
Research suggests that income inequality is inversely associated with health.,1,haber
Protein intake exceeding the RDA did not increase LBM,1,haber
Researchers believe shared risk factors among members of this population are to blame.,1,press_release
"A brief telephone-based intervention with a focused message delivered by a registered dietitian is a feasible approach for encouraging targeted dietary changes, such as an increase in soy intake among peri- and postmenopausal women.",1,pubmed
"Among children with acute respiratory tract infections, broad-spectrum antibiotics were not associated with better clinical or patient-centered outcomes compared with narrow-spectrum antibiotics, and were associated with higher rates of adverse events.",1,haber
Giving anticoagulants to older people with concomitant atrial fibrillation and chronic kidney disease was associated with an increased rate of ischaemic stroke and haemorrhage but a paradoxical lowered rate of all cause mortality.,1,haber
"Patients of doctors who are more empathic have better outcomes and fewer complications, concludes a large, empirical study by a team of Thomas Jefferson University and Italian researchers who evaluated relationships between physician empathy and clinical outcomes among 20,961 diabetic patients and 242 physicians in Italy.",1,press_release
The drinking habits among adults during midlife affect the atherosclerotic process and sustained heavy drinking is associated with an increased cIMT compared to stable moderate drinkers.,1,haber
New study finds majority of pregnant women require an average of 2 months sick leave from work,1,press_release
Lack of sleep is linked to obesity  new evidence shows,1,press_release
"The GENEVIEVE study showed no short-term effect of cabazitaxel in triple-negative or luminal B/HER2-negative primary BC, while there seemed to be no differences in drug exposure and patient compliance between the two arms.",1,pubmed
"Adults with newly diagnosed diabetes appeared to be at higher risk of advanced liver disease, also known as diabetic hepatopathy.",1,haber
"Illicit drug overdose deaths in Vancouver's Downtown Eastside dropped by 35 per cent after the establishment of Insite, North America's first supervised injection facility, according a new study by researchers at the University of British Columbia and the British Columbia Centre for Excellence in HIV/AIDS.",1,press_release
"As people age, their bones lose calcium and they are more at risk of fractures and osteoporosis - this is especially the case for women.",1,press_release
"Biological agents used to treat rheumatoid arthritis seem to be associated with an increased risk of skin cancer, indicates a systematic review of published research in the Annals of the Rheumatic Diseases.",1,press_release
"Lower father’s occupational class was associated with higher odds of asthma only (asthma without eczema/urticaria or hay fever) (trend adjusted multinomial odds ratio (aMOR) = 1.23, 95 % CI 1.03–1.47) but with lower odds of asthma with atopy (asthma with eczema/urticaria or hay fever) (trend aMOR = 0.66, 95 % CI 0.52–0.83) and atopy alone (trend aMOR = 0.84, 95 % CI 0.75–0.93).",1,haber
The consumption of fortified cereal elicited greater increases than for unfortified cereal and improved biomarkers of micronutrient status.,1,pubmed
Chronic stress linked to high risk of stroke,1,press_release
Can a simple handshake predict cancer survival rates,1,press_release
"These results suggest that in younger women, a possibly beneficial effect of light to
moderate drinking on future risk of mortality is limited to a prevention of CVD mortality but not cancer mortality.",1,haber
"The study, led by Indiana University School of Public Health-Bloomington epidemiologist Ka He, is the first to establish the link between mercury and diabetes in humans.",1,press_release
CFF results were significantly lower amongst carriers of the GLS long micro satellite,1,haber
"The Johns Hopkins investigators say the findings suggest that if physicians are on the lookout for these potentially reversible conditions and treat them aggressively at the first sign of trouble, patients are more likely to survive.",1,press_release
Dog walkers were more likely to be suffıciently active than both non– dog walkers and non– dog owners.,1,haber
"The present findings demonstrate that CX3CR1 plays a pivotal  role in recruitment of T cells into the bone marrow in acquired AA and is a  potential therapeutic target for treatment of this disorder.
Screen reader support enabled.",1,haber
Study adds to evidence on clot risks of non oral contraceptives,1,press_release
"Compared with non-Hispanic whites (whites), odds of completing CRC screening were lower for non-Hispanic blacks (blacks) in healthcare systems with high screening rates (AOR=0.86, 95% CI=0.84, 0.88) but similar between blacks and whites in systems with lower screening rates (AOR=1.01, 95% CI=0.93, 1.09).",1,haber
Medically underserved girls receive less frequent evaluation for short stature,1,press_release
"Mild restless legs syndrome severity, no family history, and young age at restless legs syndrome diagnosis were significant predictors of restless legs syndrome remission. More than 80% of patients with severe restless legs syndrome showed a chronic clinical course.",1,haber
Children from neighborhoods high on both environment measures were less likely to be obese,1,haber
Minors who tried combustible cigarettes were more likely to be habitual smokers at ages 18−21 years than those who tried e-cigarettes alone.,1,haber
The findings of this study demonstrate the benefits of treating diabetic foot infections at a specialized wound department with a multi-disciplinary team.,1,pubmed
Treatment of type 2 diabetic patients with tesamorelin for 12 weeks  did not alter insulin response or glycemic control.,1,pubmed
"Cholesterol efflux capacity, a new biomarker that characterizes a key step in reverse cholesterol transport, was inversely associated with the incidence of cardiovascular events
in a population-based cohort.",1,haber
We found no benefit of routine antibiotic use with respect to nutritional recovery from uncomplicated severe acute malnutrition in Niger.,1,pubmed
This is the first study to look at this association.,1,press_release
"This is the first study showing that type 1 diabetes is associated with compositional changes in gut microbiota. The significant differences in the number of Bifido-bacterium, Lactobacillus and Clostridium and in the Firmicutes to Bacteroidetes ratio observed between the two groups could be related to the glycemic level in the group with diabetes. Moreover, the quantity of bacteria essential to maintain gut integrity was significantly lower
in the children with diabetes than the healthy children",1,haber
"A new 17 year follow-up study of 37,000 Israeli teenagers found that diabetes risk is mainly associated with increased body mass index (BMI) close to the time of diagnosis at early adulthood, while coronary heart disease risk is associated with elevated BMI both at adolescence and adulthood.",1,press_release
The HIV diagnosis rate was significantly higher for individuals in the low-SEP tertile than for those in the high-SEP tertile,1,haber
"Depressed women may face an increased risk of stroke, according to new research reported in Stroke: Journal of the American Heart Association.",1,press_release
Future hospitalization and increased health service use may be linked to insomnia,1,press_release
"""Our results support the theory that in most cases neither DP nor torticollis is congenital, but rather develops and worsens synergistically in early infancy.""",1,pubmed
"Among inpatients with AMI, the lowest mortality was observed in those  with post-admission serum potassium levels between 3.5 and <4.5 mEq/L compared with  those who had higher or lower potassium levels.",1,haber
Associations between workplace factors and CVD risk factors in mid-adulthood arise  in part from social and health disadvantage originating earlier in life.,1,haber
Frequent exposures to abusive police practices appear to contribute to an environment where client-perpetrated violence is regularly experienced.,1,haber
A new study finds that people 75 years old or older are less likely to receive any pain medication in hospital emergency departments than middle aged people - those between 35 and 54 years old.,1,press_release
"The risk of nodal involvement is very low in early-stage cancers with a maximum standard uptake value (maxSUV) of 2.0 or a nodule smaller than 10 millimeters, researchers found.",1,press_release
Findings suggest that e-cigarettes may hold promise as a smoking-cessation method and that they are worthy of further study using more-rigorous research designs.,1,haber
"Our 
study suggests that active asthma and poor asthma control are associated with moderately increased risk of AMI",1,haber
We found an association between serum C-peptide levels and all-cause and cause-specific mortality among adults without diabetes at baseline.,1,haber
Poor oral health  appears to predict overall and cause-specific mortality in populations in economic  transition.,1,haber
"Although further investigation of long-term and prospective studies  is needed, we identified four variables as predisposing factors for higher major  amputation in diabetic patients through meta-analysis.",1,pubmed
Findings from the current study support better cardiometabolic benefits of burst exercise compared with MICT over 3 months in patients with newly diagnosed T2D.,1,pubmed
"Girls with medical conditions causing their short stature may go undiagnosed, or may be diagnosed later than boys, limiting timely treatment.",1,press_release
there was a statistically significant but modest association between higher frequency of digital media use and subsequent symptoms of ADHD,1,haber
"Second, using fixed-effects equations and  prospective analysis, the analysis reveals that envy today is a powerful predictor  of worse SF-36 mental health and well-being in the future.",1,haber
"The study, published in the current issue of the journal Brain, is the first to investigate overall cancer risk in MS patients in North America.",1,press_release
Starchy  high carbohydrate diet associated with recurrence of colon cancer,1,press_release
"Coffee drinking was positively associated with lung cancer in our study, although the association was substantially attenuated after adjustment for tobacco smoking",1,haber
These results add strength to the evidence showing that PALB2 is involved in BC risk for both sexes and indicate that consideration should be given to clinical testing of PALB2 for BRCA1/2 mutation-negative families with multiple MBC and FBC cases.,1,pubmed
Longer donor leukocyte telomere length was associated with increased 5-year survival  in patients who received HCT for severe aplastic anemia.,1,haber
"Various factors are known to be linked to the development of Alzheimer's disease, including older age, underlying medical conditions, genes, impaired cognition, and depression, say the authors.",1,press_release
"Earlier and surgical menopause were associated with higher CHD risk. Among post-menopausal women, earlier menopause was linearly associated with higher CHD risk [HRconfounder and intermediate adjusted per-year decrease = 1.02, 95% confidence interval (CI) = 1.01–1.03, p = 0.001]. Women with a surgical menopause were at higher risk of CHD compared with those with natural menopause (HRconfounder-adjusted = 1.25, 95% CI = 1.10–1.42, p < 0.001), but this attenuated after additional adjustment for age at menopause and intermediates (HR = 1.12, 95% CI = 0.96–1.29, p = 0.15).",1,haber
Pregnancy related complications predict CVD in middle age,1,press_release
"Living alone is associated with a substantially increased risk of alcohol-related mortality, irrespective of gender, socioeconomic status, or the specific cause of death.",1,haber
"A recent study has shown that cognitive impairment is evident early on in preschool children with epilepsy, consistent with results of similar studies in older children.",1,press_release
"After accounting for changes in employment in all other sectors for the state as a whole, there were no significant changes in statewide bar or restaurant employment associated with the state-level clean indoor air policy.",1,haber
"Higher surgical costs for adult congenital heart patients is associated with higher rates of inpatient death compared to surgical admissions that incur lower costs, according to a study in Circulation: Quality and Outcomes, a journal of the American Heart Association.",1,press_release
Primary ADT is not associated with improved long-term overall or disease-specific survival for men with localized prostate cancer,1,haber
Blacks develop high blood pressure one year faster than whites,1,press_release
"Frequent SIF use was associated with a lower risk of death, independent of relevant confounders.",1,haber
The pattern is even more pronounced when comparing women before menopause with men of the same age.,1,press_release
The combination of rosuvastatin 10mg/ezetimibe 10mg was an effectively alternative therapy superior to rosuvastatin 20mg or 10mg with a greater effect on lowering LDL-C and a lower incidence of drug-related adverse events in Chinese patients.,1,pubmed
"In the first population-based study on this  topic, we show that moderate neonatal hypoglycemia is associated with increased  risks of impaired neurodevelopment.",1,haber
"The prospective, positive associations between increased physical activity at baseline and higher e-cigarette use 6 months later is of concern.",1,haber
"Having had MMR+MenC as the most recent
vaccination was associated with a hazard ratio of 0.62
(95% confidence interval 0.57 to 0.67) for admission
to hospital for infection and 0.84 (0.73 to 0.96) for
injuries or poisoning, compared with the fourth DTaPIPV-Hib+PCV as most recent vaccination",1,haber
"We find that cross-border ties reported at baseline were significantly associated with depression in subsequent study waves, even after controlling for the presence of depression at baseline, albeit with substantial differences by gender and nativity",1,haber
"In Denmark, antithrombotic drug use was associated with higher risk of subdural hematoma; and the highest odds of subdural hematoma was associated with combined use of a VKA and an antiplatelet drug.",1,haber
The presence of an in situ stent did not interfere with surgery.,1,pubmed
"Independent of diabetic- and oral clinical status, dietary habits discriminated between individuals with and without oral impacts.",1,pubmed
"In adjusted analyses, adolescent alcohol indicators predicted adulthood inconsistent condom use",1,haber
"Long term use of systemic hormone therapy might be accompanied with an overall increased risk of Alzheimer’s disease, which is not related to the type of progestogen or the age at initiation of systemic hormone therapy.",1,haber
"An analysis of 27 studies linking psoriasis in 314,000 individuals with diabetes has found strong correlation between the scaly skin rash and the blood sugar disorder that predisposes patients to heart disease, say UC Davis researchers who led the review.",1,press_release
Thyroid problems linked to irregular heart rhythm,1,press_release
Low plasma adiponectin concentration is associated with myocardial infarction in young individuals,1,haber
"In patients with OHS, a 3-month comprehensive rehabilitation programme, in addition to NIV, resulted in improved weight loss, exercise capacity and QOL at the end of the rehabilitation period, but these effects were  not demonstrated at 12 months, in part, due to the limited retention of patients  at 12 months.",1,pubmed
"Results indicate that residence in a South Central Asian enclave is associated with less prenatal smoking and earlier prenatal care, but not with birthweight- or gestational-age related outcomes, among immigrant mothers from India",1,haber
circulating FGF21 levels increase following administration of GH to healthy individuals,1,haber
The efficiency and sensitivity of SLNB can be improved by combining  ICG with blue dye.,1,pubmed
Young black patients on kidney dialysis do much worse    not better    than white counterparts,1,press_release
"This intervention was successful in improving weight, engagement in strength exercises, increasing levels of moderate-intensity physical activity and consumption of fruit among retirement village residents.",1,pubmed
"Among individuals with HIV in rural Kenya and Uganda,
implementation of community-based testing and treatment was associated with an increased
proportion of HIV-positive adults who achieved viral suppression",1,haber
Iliofemoral stent implantation is a safe and efficacious treatment for vascular access site and access-related complications during transfemoral TAVR.,1,pubmed
Adults with dual sensory impairment may be at increased risk for decreased PA.,1,haber
"Patients with psoriasis had a higher prevalence of coronary  atherosclerosis (CCSÂ >Â 0; 28.6% vs. 3.9%, PÂ <Â 0.01), and a higher degree of coronary  atherosclerosis estimated by the mean CCS (67.4Â Â±Â 349.2 vs. 0.5Â Â±Â 3.0, PÂ <Â 0.05)  compared with controls.",1,haber
Genetic variants that mimic the effect of ATP citrate lyase inhibitors and statins appeared to lower plasma LDL cholesterol levels by the same mechanism of action and were associated with similar effects on the risk of cardiovascular disease per unit decrease in the LDL cholesterol level.,1,haber
Collaborative care is a potentially cost-effective long-term treatment for depression in patients with comorbid physical and mental illness.,1,pubmed
"Men who have children at older ages are more likely to have grandchildren with autism compared to younger grandfathers, according to new research.",1,press_release
"""It leads to a sustained improvement/resolution of OAC, and although weight loss is not continuous, it is  maintained over time.""",1,pubmed
"These findings suggest that current WHO-recommended ART regimens appear relatively safe in pregnancy, although more data are required to understand the aetiology of preterm delivery in HIV-infected women using ART.",1,haber
"Men who are diagnosed as azoospermic -- infertile because of an absence of sperm in their ejaculate -- are more prone to developing cancer than the general population, a study led by a Stanford University School of Medicine urologist has found.",1,press_release
We observed that breastfeeding was independently associated with reduced childhood obesity for both HIV-exposed and unexposed children...,1,haber
"Compared to Caucasians, Asian/Pacific Islander patients were more likely and Hispanic patients less likely to die of a subarachnoid hemorrhage, or SAH, while in the hospital.",1,press_release
"In untreated men and women of mean age 75 years, a second BMD measure after 4 years did not meaningfully improve the prediction of hip or major osteoporotic fracture.",1,haber
Preconception counseling and clinical care to obtain a healthy weight prior to pregnancy along  with routine obstetric care on gestational weight gain is critical to improve birth outcomes.,1,pubmed
"Breast reconstruction with implants increased patient satisfaction with the surgical outcome, but did not influence patients physical and sexual well-being or their satisfaction with the treatment received.",1,pubmed
"The new study, published in the July 2013 edition of the journal SLEEP, found that pre-existing insomnia symptoms conferred almost as a large of a risk for those mental disorders as combat exposure.",1,press_release
"Adult diabetic patients with prior hypoglycaemia had a significantly increased risk of
dementia.",1,haber
"Adults with BLV, ID, or SCI were less likely to receive and adhere to CRC screening  recommendations than those without these disabilities.",1,haber
"Dietary interventions in older people were effective in maintaining  fruit and fish intake, but this did not lead to a significant reduction in cognitive decline.",1,pubmed
High concentration oxygen therapy increases Ptco2 in morbidly obese patients.,1,pubmed
"In a large cohort of acute myocardial infarction patients, preexisting diabetes was associated with an increased risk of cardiogenic shock and worse outcomes in those with cardiogenic shock.",1,haber
"The rate of incident myocardial infarction in people with diabetes was substantially lower than for those with chronic kidney disease when defined by eGFR of less than 45 mL/min per 1·73 m2 and severely increased proteinuria (6·6 per 1000 person-years, 6·4–6·9 vs 12·4 per 1000 person-years, 9·7–15·9).",1,haber
"Even after successful treatment, patients with Cushing's disease  who were older when diagnosed or had prolonged exposure to excess cortisol face a greater risk of dying or developing cardiovascular disease, according to a recent study accepted for publication in The Endocrine Society's Journal of Clinical Endocrinology & Metabolism (JCEM).",1,press_release
"Among older individuals with COPD, new use of long-acting β-agonists and anticholinergics is associated with similar increased risks of cardiovascular events.",1,haber
"Missing or deformed limbs, clubfoot, facial disorders and gastrointestinal problems are some of the most common birth defects found to be associated with smoking during pregnancy, according to a major new report led by scientists at UCL.",1,press_release
"This 11-fold rise in claims for breast pumps by women with private insurance suggests that these women will likely increase breastfeeding initiation or duration; however, without additional support for women with Medicaid, disparities in breastfeeding may increase.",1,haber
Metabolic syndrome found in 52 percent of patients after liver transplantation,1,press_release
A recently published study revealed that virological breakthrough (VBT) is common in patients receiving nucleoside analogs (NUCs) for chronic hepatitis B.,1,press_release
"However, the results suggest that the effects of diets are likely to be habitat specific, and  observations from the gut microbiome are not transferrable to the oral microbiome.",1,pubmed
""" Our findings suggest that tension and post-surgical factors play a causal role in this hitherto undescribed entity: post-reconstruction dermatitis  of the breast.",1,pubmed
