sentence,label,source
Lower incidence of esophagitis in elderly NSCLC patients undergoing definitive radiation,1,press_release
"High platelet reactivity on clopidogrel was
strongly related to stent thrombosis (adjusted HR 2·49 [95% CI 1·43–4·31], p=0·001) and myocardial infarction
(adjusted HR 1·42 [1·09–1·86], p=0·01), was inversely related to bleeding (adjusted HR 0·73 [0·61–0·89], p=0·002),
but was not related to mortality (adjusted HR 1·20 [0·85–1·70], p=0·30).",1,haber
"In this study, cumulative exposure to reserve-enhancing factors over the lifespan was
associated with reduced risk of dementia in late life, even among individuals with genetic
predisposition.",1,haber
"Transmission of HCV from an infected partner during sex is rare according to new research published in the March issue of Hepatology, a journal published by Wiley on behalf of the American Association for the Study of Liver Diseases (AASLD).",1,press_release
Drivers who consume cannabis within three hours of driving are nearly twice as likely to cause a vehicle collision as those who are not under the influence of drugs or alcohol claims a paper published today on bmj.com.,1,press_release
Rochester study  Age a big factor in prostate cancer deaths,1,press_release
"Among patients receiving antithrombotic therapy after MI, the use of NSAIDs was associated with increased risk of bleeding and excess thrombotic events, even after short-term treatment.",1,haber
"participation in self-selected activities such as LTPA and walking are positively related to mental well-being, whereas total levels of free-living PA are not",1,haber
New fibrate use in elderly adults was associated with an increase in serum creatinine level and a small 90-day absolute increase in hospitalizations and nephrologist consultations.,1,haber
"Treatment-related increases in total hip BMD are associated with reduced fracture risk compared with stable BMD, whereas decreases in BMD are associated with greater risk for fractures.",1,haber
"Children from neighborhoods high on both environment measures were less likely to
be obese",1,haber
"Exposure during pregnancy to flame retardant chemicals commonly found in the home is linked to lower birthweight babies, according to a new study led by researchers at the University of California, Berkeley's School of Public Health.",1,press_release
"In virologically suppressed individuals with HIV infection, atorvastatin did not significantly decrease levels of soluble or cellular biomarkers of immune activation and inflammation but resulted in robust reductions in LDL cholesterol, oxLDL, and lipoprotein-associated phospholipase A2, biomarkers associated with cardiovascular risk.",1,pubmed
Higher numbers of partners among MSM syphilis patients were associated with methamphetamine and Internet use.,1,haber
"Among women who worked as registered nurses, longer duration of rotating night shift work was associated with a statistically significant but small absolute increase in CHD risk.",1,haber
"Nonetheless, educational resources such as this will be beneficial to help support women given the current resource and time implications of the year on year rises in the incidence of gestational diabetes.",1,pubmed
"According to our findings, cyanosis does not affect TEG parameters in children with CHD.",1,pubmed
WSU study finds overwhelming evidence of hidden heart disease in hypertensive African Americans,1,press_release
Recipients of SOT had a significantly higher incidence of osteoporosis and related fractures compared with the non-SOT group.,1,haber
"Among participants at high genetic risk, a favorable lifestyle was associated with a nearly 50% lower relative risk of coronary artery disease than was an unfavorable lifestyle.",1,haber
"But joint custody seems to be less problematic than sole custody, the findings suggest.",1,press_release
"People who suffer from insomnia appear to have an increased risk of developing heart failure, according to the largest study to investigate the link.",1,press_release
People with more education may recover better from traumatic brain injury,1,press_release
"Published in the January-February issue of the Annals of Family Medicine, the research is the first to link the availability of three specific attributes of primary care with reduced risk of death.",1,press_release
"Baseline CRP, fibrinogen and haemoglobin concentration were associated with long-term mortality in an individual analysis of patients with incipient Raynauds phenomenon",1,haber
Pregnancy does not lead to immediate or medium-term adverse effects  for CF patients.,1,pubmed
"The risk of maternal complications and preterm deliveries is significantly higher for women undergoing their fifth or more caesarean section, finds a new study published today (31 October) in BJOG: An International Journal of Obstetrics and Gynaecology.",1,press_release
Findings from a recent University of Cincinnati (UC) and Cincinnati Department of Veterans Affairs (VA) Medical Center study show that multiple episodes of acute kidney injury during hospital stays for patients with diabetes are associated with a risk for developing chronic kidney disease.,1,press_release
"People with severe encephalitis -- inflammation of the brain -- are much more likely to die if they develop severe swelling in the brain, intractable seizures or low blood platelet counts, regardless of the cause of their illness, according to new Johns Hopkins research.",1,press_release
Patients with surgical complications provide greater hospital profit margins,1,press_release
"Although participation was limited, MOVE! was associated with reduced CVD incidence in a nationwide healthcare setting.",1,haber
Healthcare professional and family  support are key elements to empowering women with GDM and require further consideration in future interventions.,1,pubmed
Asian/Pacific Islander was the only racial/ethnic group with a continual decreasing trend in obesity prevalence from 1998 (14.34%) through 2011 (11.66%),1,haber
A retrospective study of women who became pregnant while using intrauterine devices shows that more than half of the IUDs were malpositioned.,1,press_release
"Age, female sex, BMI, non-HDL cholesterol, and polyps are independent determinants for gallstone formation.",1,pubmed
"Because prior  studies have shown that older patients with sporadic hypercholesterolemia do not show a higher incidence of mild cognitive impairment, the findings presented suggest that early exposure to elevated cholesterol or LDL receptor dysfunction may be risk  factors for mild cognitive impairment.",1,haber
But a new University of Michigan study suggests that a large proportion of MS patients may have an undiagnosed sleep disorder that is also known to cause fatigue.,1,press_release
Lunch is in the Bag had significant positive effects on improving communication between the parents and ECE center providers around FVWG.,1,pubmed
"Our PCMH-guided intervention, which represented a modest but substantive step toward the PCMH vision, had favorable effects on patient and resident satisfaction at a safety-net teaching clinic but did not reduce emergency department or hospital utilization in the first year.",1,haber
A higher glomerular filtration rate at initiation of dialysis is associated with an increased risk of death that is not fully explained by differences in baseline characteristics.,1,haber
An elevated ESR is an independent prognostic factor for mortality.,1,haber
Both LC and LF hypoenergetic diets achieved similar reductions in body weight and were associated with improvements in PWV and a number of endothelium-derived factors.,1,haber
We found that family affluence had a linear association with health-enhancing behaviours and a roughly U-shaped association with health-compromising behaviours,1,haber
"In six years of follow-up of women in the Nurses' Health Study, researchers found that a history of depression was associated with a 29 percent increased risk of total stroke - even after considering other stroke risk factors.",1,press_release
Unfit  lean people are better protected against heart attacks than fit  obese people,1,press_release
"""Our study shows that TIA and minor stroke patients are at significant risk of disability and need early assessment and treatment,"" said Shelagh Coutts, M.D., lead author of the study at Foothills Hospital in Calgary, Alberta, Canada.",1,press_release
"Among  older adults with COPD, particularly those with asthma and those not receiving a  long-acting anticholinergic medication, newly prescribed LABA and inhaled  corticosteroid combination therapy, compared with newly prescribed LABAs alone, was  associated with a significantly lower risk of the composite outcome of death or COPD  hospitalization.",1,haber
Messages focused on diabetes were effective at increasing enrolment  in a healthy food programme.,1,pubmed
The magnitude of the difference in OA rates between military service members and the general population also increased with advancing age category.,1,press_release
""" Sexual function and satisfaction were affected to a greater extent than body image.",1,pubmed
Faster aspart improved 1-h PPG with no differences in 2-4-h PPG versus IAsp.,1,pubmed
"Preoperative SUA was associated with increased incidence and risk for acute kidney  injury, higher postoperative SCr values, and longer hospital length of stay and  duration of mechanical ventilation support in patients undergoing cardiac surgery.",1,haber
"Although overall errors were unchanged, harmful medical errors decreased and family experience and communication processes improved after implementation of a structured communication intervention for family centered rounds coproduced by families, nurses, and physicians.",1,haber
"""The links between chronic obstructive pulmonary disease and anaemia are already well known, but our study also shows that anaemia is frequently found in patients with severe non-inflammatory respiratory diseases"" says lead author Dr Florian Kollert from the Department of Rheumatology and Clinical Immunology, University Medical Centre, Freiburg, Germany.",1,press_release
"In this retrospective observational study, staffing of RNs below target levels was
associated with increased mortality, which reinforces the need to match staffing
with patients’ needs for nursing care.",1,haber
Kaiser Permanente study  Change in PSA levels over time can help predict aggressive prostate cancer,1,press_release
"Increasing individual- and neighborhood-level safety over time were associated with decreasing BMI over the 10-year period, with a more pronounced effect observed in women for individual-level safety and men for neighborhood-level safety.",1,haber
"This leads to substantial avoidance of adjuvant CTX in endocrine-sensitive, HER2-negative breast cancer.",1,pubmed
Medicare beneficiaries with higher utilization of primary care have lower CRC incidence and mortality and lower overall mortality.,1,haber
Readmission rates of adult  patients to the same hospital within 30 days are an area of national focus and  a potential indicator of clinical failure and unnecessary expenditures.,1,press_release
Cessation outcomes for menthol smokers are comparable to nonmenthol smokers.,1,haber
"The study, published today in Human Reproduction Update, is the first comprehensive review to identify the specific birth defects (malformations) most associated with smoking.",1,press_release
These findings suggest that female hormonal factors play a significant role in the development of cancer in Korean women,1,haber
"Women with a lean body shape have a greater risk of developing endometriosis than women who are morbidly obese, according to the largest prospective study to investigate the link.",1,press_release
Type 2 diabetic patients with proteinuria and with systolic BP <130 mmHg may have an increased risk of CVD mortality.,1,haber
"In advanced-stage type 2 diabetes, TeLiPro can improve glycemic control and may offer new options to avoid pharmacological intensification.",1,pubmed
""" EN is suitable for a variety of childrens digestive diseases, which  can improve the nutritional status of the patients and was safe for clinical application.",1,pubmed
"Pregnancies complicated by hyperemesis gravidarum in the second trimester of pregnancy are at a much higher risk of associated placental dysfunction disorders such as placental abruption and small for gestational age babies (SGA), finds a new study published today (30 January) in BJOG: An International Journal of Obstetrics and Gynaecology.",1,press_release
"Stroke survivors who smoke put themselves at a greater risk of additional strokes, heart attack or death than those who never smoked, according to new research in the American Heart Association's journal Stroke.",1,press_release
"Using the national data of 43,514 liver transplant recipients, researchers at University of Michigan researchers in collaboration with Arbor Research Collaborative for Health created and validated a risk score called renal risk index based upon the liver transplant recipient's characteristics at the time of transplant to predict the post- transplant end stage renal disease.",1,press_release
"Among women with private health insurance who had an induced abortion, performance of the abortion in an ambulatory surgical center compared with an office-based setting was not associated with a significant difference in abortion-related morbidities and adverse events.",1,haber
"The peak risk for misusing prescription pain relievers occurs in mid-adolescence, specifically about 16 years old and earlier than many experts thought, according to a new study by Michigan State University researchers.",1,press_release
"A new study finds patients placed in Contact Precautions (Contact Isolation) were twice as likely to report perceived problems with care compared to patients without Contact Precautions, placing the common infection control practice at odds with hospital interests.",1,press_release
"There was an association between physical activity (per SD increase) and grey matter volume after adjustment for a range of covariates, although this association was only detected in older adults (>60 years old).",1,haber
Fasting time represents an independent factor for reduced LDL cholesterol and elevated triglyceride concentrations.,1,pubmed
"Among infants with NAS, variants in the OPRM1 and COMT genes were associated with a shorter length of hospital stay and less need for treatment",1,haber
"Discrimination was related to poorer adjustment in terms of loneliness, anxiety, and somatization, but family conflict and cohesion modified these relations.",1,haber
Study findings indicate that a heel protector that ensures off-loading and maintains the foot in a neutral position is more effective for prevention of HAPI of the heel and contractures as compared to standard care using pillows to position the heel and redistribute pressure.,1,pubmed
An increase in ultraprocessed foods consumption appears to be associated with an overall higher mortality risk among this adult population,1,haber
"Past coverage expansions were associated with little or no change in society-wide hospital use; increases in groups who gained coverage were offset by reductions among others,suggesting that bed supply limited increases in use.",1,haber
Underweight was associated with a substantially increased risk of death in all Asian populations.,1,haber
"However, the authors point out that a higher fruit and vegetable intake occurs among people with other healthy eating habits and lifestyles, and that these factors could also be associated with the lower risk of dying from IHD.",1,press_release
Ziv-aflibercept appears to be safe and effective in patients with refractory DME previously treated with other anti-VEGF agents in the short term.,1,pubmed
Minors who tried combustible cigarettes were more likely to be habitual smokers at ages 18–21 years than those who tried e-cigarettes alone.,1,haber
"In children born preterm at 32-36Â weeks' gestation, IRDS was associated  with increased risk of childhood epilepsy.",1,haber
Study finds association between oxygen deprivation before birth and ADHD,1,press_release
"The effect of introduction of new breast cancer screening modalities, such as digital images, computer-aided detection (CAD), and use of ultrasound and MRI on screening costs among older women is unknown, although women over the age of 65 represent almost one-third of the total women screened in the US annually.",1,press_release
"Persistent villous atrophy compared with mucosal healing was associated with an increased risk for LPM (hazard ratio [HR], 2.26 [CI, 1.18 to 4.34]).",1,haber
"The study looked at women scheduled to give birth, at the Akershus University Hospital in Norway over an 18 month period and the prevalence of, reasons for and factors associated with sick leave during their pregnancies.",1,press_release
"In men,  full-time employment, even in sedentary occupations, is positively associated with  physical activity compared to not working, and in both genders job type has a major  bearing on daily activity levels.",1,haber
Brachytherapy to treat cervical cancer declines in US  treatment associated with higher survival,1,press_release
Feed the Future's activities were closely linked to notable  improvements in stunting and underweight levels and moderate improvements in wasting  in children younger than 5 years.,1,haber
We find that the use of healthcare today is associated with an increase in healthcare use in the same local area (group of villages) in future time periods,1,haber
"Among patients with gout, initiation of XOI was not associated with an increased
or decreased cardiovascular risk compared to those with untreated hyperuricemia.",1,haber
"We observed an increased risk of melanoma in IMM-treated patients with IBD,
and this risk returned to baseline after discontinuation of medications.",1,haber
A study looking at the data of thousands of patients who suffered heart attacks has suggested treatment with high-potency statins offers a significantly improved chance of survival compared to those taking normal statins.,1,press_release
"The taller a postmenopausal woman is, the greater her risk for developing cancer, according to a study published in Cancer Epidemiology, Biomarkers & Prevention, a journal of the American Association for Cancer Research.",1,press_release
"After adjusting for potential confounders, there was weak evidence of a small positive association between PDE5 inhibitor use and melanoma risk (HR = 1.14, 95% CI 1.01–1.29, p = 0.04)",1,haber
"Compared with hospital admission with septic shock during
quarters of normal use, hospital admission during quarters of shortage was associated with
an increased rate of in-hospital mortality (9283 of 25 874 patients [35.9%] vs 777 of 1961
patients [39.6%], respectively; absolute risk increase = 3.7% [95% CI, 1.5%-6.0%]; adjusted
odds ratio = 1.15 [95% CI, 1.01-1.30]; P = .03).",1,haber
"Some groups of patients actually had worse survival rates, according to Dr. Duminda Wijeysundera, a scientist at the Li Ka Shing Knowledge Institute of St. Michael's Hospital and the Institute for Clinical Evaluative Sciences.",1,press_release
"A new study has found that women who take aspirin have a reduced risk of developing melanoma--and that the longer they take it, the lower the risk.",1,press_release
"Pleural mesothelioma patients who undergo lung-sparing surgery in combination with photodynamic therapy (PDT) show superior overall survival than patient treated using the conventional therapy of extrapleural pneumonectomy (EPP) (or en bloc removal of the lung and surrounding tissue) with PDT, indicates new research from the Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania.",1,press_release
"Several types of job carried out by future fathers may be linked to an increased risk of birth defects in their babies, suggests research published online in Occupational and Environmental Medicine.",1,press_release
"Utilizing individual-level (March Current Population Survey) and country-level data (the United Nations Human Development Reports), we show that among immigrants who have resided in the U.S. between 6 and 20 years, self-reported health is more favorable for the immigrants in the former category (i.e., greater income inequality) than those in the latter (i.e., lower income inequality).",1,haber
"Despite significant improvements in stroke prevention over the past decade, and a fall in incidence and deaths, UK doctors are still undertreating one of the major risk factors - atrial fibrillation - reveals research published in BMJ Open.",1,press_release
Infections are a risk factor for VTE.,1,haber
Refugees face an increased risk of schizophrenia and other non-affective psychotic disorders compared with non-refugee migrants from similar regions of origin and the native-born Swedish population.,1,haber
"Eating tomatoes and tomato-based foods is associated with a lower risk of stroke, according to new research published in the October 9, 2012, print issue of Neurology&reg;, the medical journal of the American Academy of Neurology.",1,press_release
we found no evidence that co-existing CD influences survival in  individuals with LPM,1,haber
"""The results are consistent with gastrointestinal motility effects of TZP-101, supporting further  investigation of TZP-101 in the management of severe gastroparesis.""",1,pubmed
"Compared with the control group, women who cooked with biomass had a higher prevalence of depression and depleted platelet serotonin, suggesting altered serotonergic activity in the brain.",1,haber
"""3D MRI reconstruction after NAC could accurately detects the residual tumors after neoadjuvant chemotherapy, and contribute to select patients who received breast conserving therapy after NAC with tumor downstaging.""",1,pubmed
Resveratrol supplementation increased PTX3 and TAS levels in a dose-dependent manner in T2DM patients.,1,pubmed
"Overall, higher levels of PTD [22% vs 13%; odds ratio (OR) 1.94, 95% confidence interval (CI): 1.34, 2.82] and LBW (14% vs 9%; OR 1.62, 95% CI: 1.05, 2.29) were observed in HIV-infected vs uninfected women, although SGA deliveries were similar (9% vs 11%; OR 1.06, 95% CI: 0.71, 1.61).",1,haber
"Compared with statin non-initiators (n = 5583), statin initiators (n = 5597) had a lower propensity score-adjusted risk for death (hazard ratio 0.79; 95% confidence interval [CI], 0.71-0.88) and cardiovascular hospitalizations (hazard ratio 0.90; 95% CI, 0.82-1.00).",1,haber
"Despite the association between appropriateness category and obstructive CAD, this study raises concerns about the ability of the appropriate use criteria to guide clinical decision making.",1,haber
"The study also showed that women with migraine had a higher likelihood of having brain changes that appeared as bright spots on magnetic resonance imaging (MRI), a type of imaging commonly used to evaluate tissues of the body.",1,press_release
Birth by CS is associated with a small increased risk of ADHD. However among siblings the association only remained for emergency CS.,1,haber
"Moreover, the research shows, trauma patients of all races are 40 percent less likely to die -- regardless of the severity of their injuries -- if they are treated at hospitals with lower-than-expected mortality rates, the vast majority of which serve predominantly white patients.",1,press_release
Environmental exposures in young men appear to influence the respiratory health of their offspring born many years later.,1,haber
High levels of potentially toxic flame retardants in California pregnant women,1,press_release
"In this investigation of the relationship between physical activity and colon cancer in diabetic patients, we found a statistically significant inverse relationship in the age- and sex-adjusted model, which was no longer statistically significant in the multivariate-adjusted model.",1,haber
"People with nonalcoholic fatty liver disease (NALFD) who consume alcohol in modest amounts - no more than one or two servings per day - are half as likely to develop hepatitis as non-drinkers with the same condition, reports a national team of scientists led by researchers at the University of California, San Diego School of Medicine.",1,press_release
"""Standard cognitive-behavioral pain treatment did not yield comparable outcomes for obese and non-obese participants.""",1,pubmed
Lifelong brain stimulating habits linked to lower Alzheimer s protein levels,1,press_release
Minorities born with heart defects at higher risk of dying in early childhood than whites,1,press_release
TyG is effective to identify individuals at risk for NAFLD.,1,pubmed
"Wake Forest Baptist has the largest reported, single-center experience with cytoreductive surgery and HIPEC, said lead author Edward A. Levine, M.D., and analysis of 20 years' worth of patient data shows that outcomes have clearly improved for patients undergoing this treatment technique.",1,press_release
Arterial stiffness was improved by vitamin D3 supplementation in a dose-response manner in overweight African Americans with vitamin D deficiency.,1,pubmed
Increasing severity of erectile dysfunction is a marker for increasing risk of cardiovascular disease and death,1,press_release
"These findings suggest that early life events may influence early stages of colorectal carcinogenesis and add to the evidence of differential pathways of carcinogenesis in the right colon, left colon and rectum",1,haber
"Initiation of, or continued engagement in, cycling late in mid-life is associated with a lower risk of all-cause mortality.",1,haber
"The results reveal that the fatality rate among consumers of both drugs is 14.3 times higher than for the general population, while among those only using cocaine, it is 5.1 times higher.",1,press_release
"However, a new UC San  Francisco (UCSF) study shows that hospital readmissions rates for children are  not necessarily meaningful measures of the quality of their care.",1,press_release
16 years old is peak risk for teens misusing prescription drugs,1,press_release
"The authors say their findings require confirmation, but add to a growing body of evidence suggesting a possible link between long term cardiovascular risks and certain antibiotics, known as macrolides.",1,press_release
"suPAR plasma level determined at early
SIRS is predictive for mortality.",1,haber
"The vital exhaustion score was associated with a higher risk of heart failure in a dose-response manner (P < 0.002), with high vital exhaustion being associated with a 2-fold higher risk of heart failure in both men (hazard ratio = 1.93, 95% confidence interval: 1.20, 3.10) and women (hazard ratio = 2.56, 95% confidence interval: 1.80, 3.65)",1,haber
"Certain eating patterns appeared to be socially transmissible
across different kinds of relationships",1,haber
"African American men with higher general trust in the medical system were more likely to report better medication adherence (odds ratio [OR] = 1.06), and those with higher self-efficacy were more likely to report better medication adherence and hypertension control (OR = 1.08 and OR = 1.06, respectively).",1,haber
"The presence of persistent bilateral global nephrograms suggests an increased risk of AKI,
dialysis, and mortality when compared with patients whose kidneys fully eliminated the contrast material.",1,haber
A team of researchers based in Japan discovered that the trunk angle of inclination -- the angle between the true vertical and a straight line from the first thoracic vertebra to the first sacral vertebra (view image) -- is associated with becoming dependent on help for activities of daily living (ADL).,1,press_release
"Genetic testing for a certain mutation in pediatric patients is valuable in determining a cause for unexplained hearing loss, according to a study in the November 2012 issue of Otolaryngology-Head and Neck Surgery.",1,press_release
Use of these prescriptions may be associated with an increased risk of subsequent opioid use and abuse.,1,haber
"Among a cohort of participants with severe obesity undergoing bariatric surgery, a large percentage experienced improvement, compared with baseline, in pain, physical function, and walk time over 3 years, but the percentage with improvement in pain and physical function decreased between year 1 and year 3.",1,haber
Posture provides clue for future disability,1,press_release
"Depression was linked with an increased risk of peripheral artery disease (PAD) in a study of more than one thousand men and women with heart disease conducted by researchers at the San Francisco VA Medical Center and the University of California, San Francisco.",1,press_release
"In this study, ACT was consistently associated  with reduction in birth size for infants born preterm, near term, or at term",1,haber
"The method used at an unsuccessful suicide attempt predicts later completed suicide, after adjustment for sociodemographic confounding and psychiatric disorder.",1,haber
"Trends in Helicobacter pylori (H. pylori) and smoking explain a significant proportion of the decline of intestinal-type noncardia gastric adenocarcinoma (NCGA) incidence in US men between 1978 and 2008, and are estimated to continue to contribute to further declines between 2008 and 2040.",1,press_release
"In adults aged 60–64 years, participation in self-selected activities such as LTPA and
walking are positively related to mental well-being, whereas total levels of free-living PA are not.",1,haber
"Breast cancer risk perception was associated with the type of
cancer found in first-degree relatives and with the person’s relationship to the
family member with cancer",1,haber
"In this administrative database study of US adults with type 2 diabetes mellitus, treatment with the GLP-1–based therapies sitagliptin and exenatide was associated with increased odds of hospitalization for acute pancreatitis.",1,haber
"Patients  with outbreak-related illness were significantly more likely to have eaten  cantaloupe than were patients 60 years of age or older with sporadic illness (odds  ratio, 8.5; 95% confidence interval, 1.3 to âˆž).",1,haber
"In two large prospective cohort studies, frequent consumption of MPAH is associated with a
lower risk of developing T2D, and this association is partly attributable to less weight gain
linked with this dining behavior",1,haber
Autoinflation in children aged 4-11 years with otitis media with effusion is feasible in primary care and  effective both in clearing effusions and improving symptoms and ear-related child  and parent quality of life.,1,haber
"The study, published in the journal Respirology, found that patients with the condition who also cough are more likely to develop advanced forms of the disease that may be life threatening.",1,press_release
"Among people with metabolic syndrome, physical activity was associated with reduced mortality from all causes and from cardiovascular causes.",1,haber
"Most nutrition-related parameters were correlated to frailty, but only low vitamin D was associated with
higher risk for mortality across levels of frailty",1,haber
An intervention for parents and children to improve HS preschoolers emotional and behavioral self-regulation in combination with an obesity-prevention curriculum did not reduce obesity prevalence or most obesity-related behaviors.,1,pubmed
Thinner diabetics face higher death rate,1,press_release
"State Medicaid expansions to cover low-income adults were significantly associated with reduced mortality as well as improved coverage, access to care, and self-reported health.",1,haber
Obesity on the rise in adults with a history of cancer,1,press_release
"Individuals participating in SNAP exhibited higher total and cardiovascular disease mortality, largely limited to non-Hispanic Whites and non-Hispanic Blacks, than both SNAP-eligible nonparticipants and SNAP-ineligible individuals, and higher diabetes mortality across races/ethnicities",1,haber
"William P. Bozeman, M.D., an associate professor of emergency medicine at Wake Forest Baptist Medical Center, and colleagues reviewed 1,201 cases of real-life Taser uses by law enforcement agencies but found none in which the devices could be linked to cardiac complications, even when the Taser probes landed on the upper chest area and may have delivered a shock across the heart.",1,press_release
Overweight  and obesity are associated with an increased incidence of CKD in metabolically  healthy young and middle-aged participants.,1,haber
The use of a water-based HS did not have an additive effect.,1,pubmed
"Severe OSA is associated with cardiovascular death in women, and adequate CPAP treatment may reduce this risk.",2,haber
"From 2011 to 2014, there were 6367 articles with suicide as the major focus and 947 suicide deaths. Elements most strongly and independently associated with increased suicides were a statement about the inevitability of suicide (odds ratio [OR] 1.97, confidence interval [CI] 1.07–3.62), about asphyxia by a method other than car exhaust (OR 1.72, CI 1.36–2.18), about suicide by jumping from a building (OR 1.70, CI  1.28–2.26) or about suicide pacts (OR 1.63, CI 1.14–2.35), or a headline that included the suicide method (OR 1.41, CI 1.07–1.86).",2,haber
Lower cardiorespiratory fitness levels and higher RHRs are  linked to greater CVD and all-cause mortality.,2,haber
Standing for long periods during pregnancy may curb fetal growth,2,press_release
"Short (vs. long) education was associated with 277 (95 % CI: 219, 336) additional cases of CHD per 100,000 person-years at risk among women, and 461 (95 % CI: 368, 555) additional cases among men.",2,haber
Pandemic vaccination did not  influence risk of hospitalization,2,haber
"Compared with long and frequent home hemodialysis, kidney transplantation may allow kidney failure patients to be successfully treated and to live longer, but it may also increase their risk of being hospitalized within the first year.",2,press_release
"Among women who worked as registered nurses, longer duration of rotating night shift work was associated with a statistically significant but small absolute increase in CHD risk.",2,haber
"In this large Scandinavian cohort, SGLT2 inhibitor use compared with DPP4 inhibitor use was associated with reduced risk of heart failure and any cause death, but not with major cardiovascular events in the primary intention-to-treat analysis.",2,haber
"Improved diet quality over 12 years was consistently associated with a
decreased risk of death.",2,haber
"LBW is associated with infant and later child and adolescent mortality, with perinatal factors and congenital malformations explaining many of the deaths.",2,haber
This multicenter study validated single-center evidence that patients who received kidney transplants from HLA-incompatible live donors had a substantial survival benefit as compared with patients who did not undergo transplantation and those who waited for transplants from deceased donors.,2,haber
Malaria prevention strategies could substantially cut killer bacterial infections  study suggests,2,press_release
"Initiation of metoprolol is associated with an increased risk of emergent bradycardia compared with carvedilol, although the overall incidence of emergent bradycardia is low in routine clinical practice.",2,haber
"For COPD morbidity, quartiles of increasing FEV1 decline
increased HRs (95 % CI) for individuals with FEV1 at or
above the lower limit of normal (LLN) but below 100 %
predicted, reaching 5.11 (2.58–10.13) for males, 11.63
(4.75–28.46) for females, and 3.09 (0.88–10.86) for never
smokers in the quartile of steepest decline. Significant
increasing trends were also observed for mortality and in
individuals with a baseline age B45",2,haber
Fertility therapy failure was associated with an increased risk of long-term adverse cardiovascular events.,2,haber
Altering margin policies to follow either SSO-ASTRO or ABS guidelines would result in a modest reduction in the national re-excision rate.,2,pubmed
"In the USA, patients who are readmitted to hospital after various major operations consistently achieve improved survival if they return to the hospital where their surgery took place.",2,haber
An increase in ultraprocessed foods consumption appears to be associated with an overall higher mortality risk among this adult population,2,haber
"According to a new study, being overweight or obese during middle age may increase the risk of certain dementias.",2,press_release
"Available data do not allow conclusions on the comparative efficacy of different surgical techniques; the choice of the surgical technique for a single patient remains an open question, and it is likely that the degree of prevention of CV diseases depends, among other factors, on the baseline conditions of patients.",2,pubmed
These results indicate that conventional lipid therapy may have additional effects on HDL functions with changes in HDL proteins.,2,pubmed
"In the US population, low ALT was associated with higher mortality risk, possibly attributable to decreased appendicular lean mass.",2,haber
"In multivariable analyses, risk of hospitalization and risk of ED visit
increased monotonically with level of multimorbidity: sub-hazards were 88% greater (subhazard ratio [sHR] = 1.88, 95% CI: 1.72–2.05, p < 0.001) and 63% greater (sHR = 1.63;
95% CI: 1.51–1.77, p < 0.001), respectively, among those with five or more conditions, relative to those with dementia alone or with dementia and one other condition.",2,haber
"In this large prospective study, higher plant protein intake was associated with lower total and CVD-related mortality",2,haber
Community health workers performed as well as or  better than nurses as counselors or case managers in a self-help diabetes management program in a Korean American community.,2,haber
The better acceptance of a nasally administrated vaccine could increase vaccination coverage in the future for nasal vaccines.,2,pubmed
PMI may have significantly contributed to reducing the burden of malaria in SSA and reducing the number of child deaths in the region.,2,haber
"""The present meta-analysis suggests that insulin therapy may increase the risk of CRC.""",2,pubmed
"Asking patients if a suspicious skin lesion is painful or itchy may help doctors decide whether the spot is likely to be cancerous, according to a new study headed by Gil Yosipovitch, MD, Chairman of the Department of Dermatology at Temple University School of Medicine.",2,press_release
NAFLD was independently associated with an increased risk of advanced CKD development suggesting renal function screening and regular monitoring are needed in this population.,2,haber
The level of serum KL-6 may serve as measure of ILD in patients with PM/DM and is a promising biomarker for use in clinical practice to assess clinical response to treatment.,2,haber
"We conclude that some perinatal characteristics may play causal,  disease-specific roles in the development of eating disorders",2,haber
"Renal transplant was associated with a survival benefit, primarily due to reduced deaths from cardiovascular disease and infection.",2,haber
The results indicate that arteriosclerosis resulting from such donor-specific antibodies may play an important role in organ rejection following transplantation.,2,press_release
A new analysis has found that breastfeeding for more than six months may safeguard nonsmoking mothers against breast cancer.,2,press_release
"The PPV for AN was 57.0% in aspirin users, 30.0% in NAAA users, and 50.0% in DAPT users, without statistically significant differences between the user and nonuser groups.",2,haber
These relations  are mediated in part by BMI.,2,pubmed
"Leader-led battlefi eld ethics training positively influenced soldiers’ understanding of how to interact with and treat non-combatants, and reduced reports of ethical misconduct.",2,haber
"Weekend warrior and other  leisure time physical activity patterns characterized by 1 or 2 sessions per week  may be sufficient to reduce all-cause, CVD, and cancer mortality risks regardless of  adherence to prevailing physical activity guidelines.",2,haber
Positive change in diet quality was associated with reduced BMI gain among disadvantaged  women.,2,haber
"Using data from Statistics Canada’s 2006 Aboriginal Peoples Survey, this analysis demonstrates that mobility is a significant predisposing correlate of health service use and that the impact of mobility on health care use varies by urban setting.",2,haber
"In this study population, 2.0 mg RBZ does not appear to provide additional benefit over 0.5 mg RBZ.",2,pubmed
"In HIV-infected patients, daptomycin appears to be a useful agent for treating resistant GPIs.",2,pubmed
"Intervention women experienced significantly less decisional conflict after one use (β= -2.68, p=0.042) and greater increase in safety behaviors they rated as helpful from baseline to 12 months (12% vs 9%, p=0.033) and were more likely to have left the abuser (63% vs 53%, p=0.008).",2,haber
